date,station,train_id,hour,day_of_week,holiday,weather,special_event,passenger_count
2025-09-19,Kurnool,TRN4182,1,4,0,Clear,0,303
2025-12-29,Secunderabad,TRN4503,20,0,0,Cloudy,0,524
2025-12-18,Visakhapatnam,TRN2289,12,3,0,Rain,0,360
2025-04-08,Secunderabad,TRN4896,2,1,0,Cloudy,0,316
2025-02-01,Nellore,TRN3373,22,5,0,Fog,0,375
2025-06-10,Nizamabad,TRN3775,9,1,0,Heavy Rain,0,628
2025-01-16,Hyderabad,TRN2901,4,3,0,Rain,0,263
2025-01-11,Tirupati,TRN4612,22,5,0,Clear,0,575
2025-07-24,Guntur,TRN2290,2,3,0,Cloudy,0,310
2025-10-16,Nizamabad,TRN4253,10,3,0,Clear,0,564
2025-11-10,Visakhapatnam,TRN3750,14,0,0,Cloudy,0,374
2025-07-27,Secunderabad,TRN1085,6,6,0,Clear,1,797
2025-12-16,Nellore,TRN5578,7,1,0,Clear,0,537
2025-03-10,Visakhapatnam,TRN4757,21,0,1,Cloudy,0,809
2025-08-17,Warangal,TRN4403,22,6,0,Cloudy,0,542
2025-04-07,Warangal,TRN4366,22,0,0,Clear,1,709
2025-10-27,Guntur,TRN5881,19,0,0,Heavy Rain,0,576
2025-10-02,Nellore,TRN1487,6,3,0,Clear,0,259
2025-06-27,Secunderabad,TRN1337,16,4,0,Cloudy,0,428
2025-12-02,Nizamabad,TRN4207,11,1,0,Clear,0,463
2025-03-16,Guntur,TRN4257,19,6,0,Clear,0,666
2025-01-12,Vijayawada,TRN2002,22,6,0,Cloudy,0,570
2025-12-04,Nellore,TRN5064,11,3,0,Clear,0,398
2025-11-17,Warangal,TRN2577,9,0,0,Clear,0,548
2025-07-02,Vijayawada,TRN5080,21,2,0,Clear,1,892
2025-11-22,Guntur,TRN4566,20,5,0,Cloudy,0,682
2025-09-15,Warangal,TRN3296,4,0,0,Clear,0,246
2025-11-12,Kurnool,TRN1462,2,2,0,Rain,0,137
2025-07-18,Kurnool,TRN4442,20,4,0,Clear,0,571
2025-06-04,Hyderabad,TRN2383,7,2,1,Clear,0,808
2025-11-05,Vijayawada,TRN3136,21,2,1,Fog,0,803
2025-08-15,Hyderabad,TRN1394,1,4,0,Clear,0,298
2025-04-10,Hyderabad,TRN4758,3,3,0,Fog,0,372
2025-02-22,Kurnool,TRN2639,8,5,0,Heavy Rain,0,653
2025-02-01,Visakhapatnam,TRN3501,9,5,0,Clear,1,995
2025-03-03,Visakhapatnam,TRN5888,1,0,0,Rain,0,168
2025-11-14,Visakhapatnam,TRN2691,5,4,0,Cloudy,0,324
2025-01-01,Vijayawada,TRN4575,21,2,0,Clear,0,578
2025-12-08,Hyderabad,TRN1920,4,0,0,Cloudy,0,404
2025-11-07,Visakhapatnam,TRN1617,16,4,0,Fog,0,354
2025-06-17,Vijayawada,TRN3285,9,1,0,Heavy Rain,0,522
2025-03-14,Guntur,TRN1013,18,4,1,Clear,0,754
2025-11-09,Secunderabad,TRN5789,19,6,0,Clear,0,664
2025-10-16,Kurnool,TRN1610,6,3,0,Clear,0,295
2025-06-02,Nizamabad,TRN2708,1,0,0,Heavy Rain,1,558
2025-12-23,Vijayawada,TRN2250,11,1,0,Clear,0,365
2025-06-05,Secunderabad,TRN1277,18,3,0,Cloudy,0,554
2025-07-10,Vijayawada,TRN1732,22,3,0,Cloudy,0,355
2025-12-28,Guntur,TRN1364,18,6,0,Cloudy,0,641
2025-12-06,Kurnool,TRN2744,15,5,0,Rain,0,506
2025-05-02,Nizamabad,TRN1737,8,4,0,Clear,0,413
2025-01-30,Visakhapatnam,TRN5263,18,3,1,Rain,0,677
2025-03-20,Warangal,TRN3802,5,3,0,Clear,0,373
2025-07-07,Guntur,TRN4977,19,0,1,Rain,0,805
2025-03-25,Nizamabad,TRN2668,18,1,0,Cloudy,0,595
2025-03-06,Nizamabad,TRN5009,23,3,1,Clear,0,460
2025-05-31,Warangal,TRN3849,3,5,0,Clear,0,425
2025-06-22,Vijayawada,TRN1466,23,6,0,Rain,1,678
2025-08-30,Tirupati,TRN2016,21,5,0,Heavy Rain,0,768
2025-06-28,Kurnool,TRN5555,20,5,0,Clear,0,796
2025-07-19,Hyderabad,TRN5502,5,5,0,Clear,0,377
2025-09-10,Hyderabad,TRN3778,3,2,0,Rain,0,168
2025-03-22,Vijayawada,TRN1104,12,5,0,Clear,0,540
2025-02-21,Nizamabad,TRN5564,21,4,0,Clear,0,579
2025-09-14,Nizamabad,TRN3181,21,6,0,Cloudy,0,606
2025-04-30,Nellore,TRN5681,18,2,0,Clear,0,526
2025-04-23,Nizamabad,TRN4820,16,2,0,Heavy Rain,0,280
2025-01-09,Nizamabad,TRN1764,5,3,0,Clear,0,261
2025-05-30,Hyderabad,TRN5736,16,4,0,Rain,0,401
2025-11-28,Vijayawada,TRN3419,6,4,0,Clear,0,383
2025-05-27,Visakhapatnam,TRN3633,9,1,0,Clear,0,401
2025-09-28,Hyderabad,TRN5475,14,6,0,Cloudy,0,540
2025-05-26,Tirupati,TRN4308,17,0,1,Rain,0,842
2025-10-14,Vijayawada,TRN1393,0,1,0,Clear,0,317
2025-09-18,Kurnool,TRN4148,9,3,0,Clear,0,619
2025-06-16,Hyderabad,TRN5529,14,0,0,Cloudy,0,452
2025-10-22,Warangal,TRN4745,23,2,0,Clear,0,182
2025-02-27,Nizamabad,TRN1522,3,3,0,Clear,0,351
2025-05-10,Kurnool,TRN3038,12,5,0,Fog,0,556
2025-01-22,Vijayawada,TRN5138,3,2,0,Clear,1,615
2025-12-03,Hyderabad,TRN4286,10,2,0,Rain,1,868
2025-10-06,Secunderabad,TRN4393,4,0,0,Rain,0,278
2025-01-18,Guntur,TRN5707,21,5,0,Clear,0,777
2025-03-20,Kurnool,TRN5555,23,3,1,Clear,1,1016
2025-10-05,Vijayawada,TRN4994,18,6,0,Clear,0,646
2025-04-06,Vijayawada,TRN4204,9,6,0,Rain,1,926
2025-08-06,Visakhapatnam,TRN5245,15,2,0,Rain,0,399
2025-02-16,Kurnool,TRN5193,14,6,0,Heavy Rain,0,507
2025-01-29,Kurnool,TRN4443,21,2,0,Clear,1,943
2025-01-03,Visakhapatnam,TRN3886,10,4,0,Clear,0,635
2025-09-22,Nizamabad,TRN4299,13,0,0,Clear,0,474
2025-05-04,Hyderabad,TRN4376,15,6,0,Clear,1,895
2025-02-16,Kurnool,TRN3409,2,6,0,Clear,0,493
2025-11-16,Nizamabad,TRN3668,19,6,0,Clear,0,788
2025-11-09,Secunderabad,TRN3805,17,6,0,Rain,1,1082
2025-02-08,Visakhapatnam,TRN3215,23,5,0,Fog,0,388
2025-07-14,Warangal,TRN2673,2,0,0,Clear,0,467
2025-06-16,Kurnool,TRN1306,1,0,0,Rain,0,280
2025-11-27,Nellore,TRN1769,0,3,0,Cloudy,0,285
2025-07-09,Secunderabad,TRN1785,8,2,0,Rain,0,561
2025-04-30,Visakhapatnam,TRN4337,9,2,0,Clear,1,856
2025-12-27,Secunderabad,TRN1100,23,5,1,Clear,0,656
2025-10-30,Visakhapatnam,TRN5104,1,3,1,Clear,0,566
2025-08-28,Nizamabad,TRN4567,17,3,1,Clear,0,811
2025-07-04,Hyderabad,TRN4732,7,4,0,Fog,0,463
2025-04-04,Kurnool,TRN5515,17,4,0,Clear,0,680
2025-02-02,Hyderabad,TRN5424,2,6,0,Fog,0,400
2025-05-21,Tirupati,TRN3537,20,2,0,Clear,0,671
2025-06-15,Vijayawada,TRN1951,17,6,0,Cloudy,0,836
2025-03-07,Warangal,TRN4106,18,4,0,Cloudy,0,667
2025-06-25,Nizamabad,TRN5233,20,2,0,Clear,1,934
2025-07-15,Guntur,TRN1713,13,1,1,Cloudy,0,668
2025-06-28,Vijayawada,TRN1364,12,5,0,Rain,0,500
2025-02-04,Warangal,TRN1848,18,1,0,Cloudy,0,584
2025-09-21,Guntur,TRN3261,23,6,0,Clear,0,368
2025-05-17,Hyderabad,TRN2632,14,5,0,Clear,0,511
2025-07-02,Tirupati,TRN2930,11,2,0,Clear,0,421
2025-10-10,Guntur,TRN3776,1,4,0,Clear,0,345
2025-03-14,Warangal,TRN4870,11,4,0,Cloudy,0,597
2025-04-17,Tirupati,TRN5840,8,3,0,Heavy Rain,0,641
2025-06-30,Tirupati,TRN1381,13,0,0,Rain,0,364
2025-04-23,Nellore,TRN4180,2,2,0,Clear,0,301
2025-07-05,Kurnool,TRN5518,19,5,0,Heavy Rain,0,675
2025-05-05,Visakhapatnam,TRN2392,17,0,1,Heavy Rain,0,776
2025-04-11,Kurnool,TRN5558,2,4,0,Cloudy,0,207
2025-07-20,Secunderabad,TRN4054,3,6,0,Clear,0,409
2025-12-29,Secunderabad,TRN3860,8,0,0,Clear,0,462
2025-12-24,Vijayawada,TRN4311,17,2,1,Cloudy,0,736
2025-08-04,Tirupati,TRN2333,19,0,1,Rain,0,859
2025-02-12,Hyderabad,TRN2565,21,2,0,Rain,0,530
2025-01-02,Vijayawada,TRN2662,21,3,0,Rain,1,928
2025-05-21,Kurnool,TRN1971,23,2,0,Cloudy,0,259
2025-09-19,Hyderabad,TRN4580,13,4,0,Clear,0,423
2025-04-23,Nizamabad,TRN5952,1,2,0,Cloudy,0,346
2025-05-09,Nizamabad,TRN5472,8,4,0,Clear,0,571
2025-03-08,Vijayawada,TRN5460,21,5,0,Cloudy,0,776
2025-10-12,Kurnool,TRN3648,20,6,0,Clear,0,808
2025-10-06,Tirupati,TRN1433,21,0,1,Cloudy,0,967
2025-09-02,Guntur,TRN3442,23,1,0,Clear,0,417
2025-10-29,Nizamabad,TRN5419,22,2,0,Clear,0,210
2025-07-15,Nizamabad,TRN3883,1,1,0,Clear,1,608
2025-02-23,Visakhapatnam,TRN2818,7,6,0,Fog,0,771
2025-07-20,Warangal,TRN1622,0,6,1,Fog,0,692
2025-12-05,Vijayawada,TRN3034,14,4,0,Clear,0,281
2025-06-13,Hyderabad,TRN4075,11,4,0,Rain,0,267
2025-11-12,Kurnool,TRN2240,19,2,0,Clear,0,689
2025-11-14,Visakhapatnam,TRN1552,8,4,0,Rain,0,552
2025-05-24,Kurnool,TRN1006,3,5,0,Clear,1,726
2025-06-12,Warangal,TRN1117,18,3,1,Cloudy,0,910
2025-10-07,Warangal,TRN5813,14,1,0,Clear,0,392
2025-06-20,Warangal,TRN2731,15,4,0,Cloudy,0,361
2025-12-24,Kurnool,TRN2101,14,2,1,Rain,0,608
2025-04-06,Visakhapatnam,TRN3670,23,6,0,Rain,0,123
2025-02-09,Vijayawada,TRN1095,0,6,0,Cloudy,0,366
2025-12-20,Kurnool,TRN4744,20,5,0,Clear,0,718
2025-09-08,Visakhapatnam,TRN3971,20,0,1,Fog,0,927
2025-10-28,Kurnool,TRN3811,3,1,0,Clear,0,309
2025-02-05,Visakhapatnam,TRN1468,20,2,0,Clear,0,570
2025-05-07,Kurnool,TRN3772,7,2,1,Clear,0,830
2025-06-07,Visakhapatnam,TRN2662,13,5,1,Cloudy,0,770
2025-12-03,Kurnool,TRN2766,5,2,1,Cloudy,0,564
2025-10-17,Tirupati,TRN1266,1,4,0,Clear,0,279
2025-11-12,Vijayawada,TRN3065,23,2,0,Clear,0,323
2025-09-28,Nellore,TRN2573,0,6,0,Heavy Rain,0,353
2025-04-20,Kurnool,TRN4099,3,6,0,Clear,0,446
2025-08-01,Nellore,TRN2850,15,4,0,Cloudy,0,433
2025-04-12,Nizamabad,TRN2280,1,5,0,Rain,0,401
2025-06-26,Secunderabad,TRN4445,12,3,0,Clear,0,408
2025-06-18,Hyderabad,TRN1341,2,2,0,Cloudy,0,375
2025-02-20,Nellore,TRN4873,8,3,0,Cloudy,0,580
2025-08-18,Nizamabad,TRN4705,7,0,0,Fog,0,666
2025-05-23,Guntur,TRN3788,8,4,0,Fog,0,572
2025-05-25,Secunderabad,TRN5090,12,6,0,Clear,0,607
2025-07-18,Hyderabad,TRN2203,10,4,0,Cloudy,0,526
2025-12-06,Warangal,TRN4806,17,5,0,Fog,0,713
2025-03-31,Guntur,TRN4243,19,0,0,Rain,0,540
2025-11-07,Guntur,TRN1469,7,4,0,Clear,0,594
2025-03-15,Secunderabad,TRN5541,12,5,0,Clear,0,433
2025-03-23,Nizamabad,TRN1826,18,6,0,Fog,0,663
2025-09-19,Secunderabad,TRN4988,6,4,0,Clear,0,246
2025-07-13,Hyderabad,TRN1030,6,6,0,Clear,0,408
2025-08-17,Nellore,TRN2711,19,6,0,Fog,0,747
2025-03-01,Nellore,TRN1781,1,5,0,Cloudy,1,811
2025-09-03,Warangal,TRN3857,9,2,0,Clear,0,523
2025-04-13,Visakhapatnam,TRN2261,18,6,0,Heavy Rain,0,637
2025-12-12,Visakhapatnam,TRN4619,1,4,0,Fog,0,343
2025-04-28,Secunderabad,TRN5718,10,0,0,Clear,0,605
2025-08-16,Guntur,TRN3864,19,5,0,Clear,0,722
2025-04-15,Nizamabad,TRN3323,7,1,0,Clear,0,700
2025-05-16,Nizamabad,TRN3687,22,4,0,Rain,0,145
2025-05-24,Nizamabad,TRN3222,8,5,0,Clear,0,669
2025-01-06,Hyderabad,TRN4173,10,0,0,Clear,0,666
2025-08-12,Vijayawada,TRN4518,11,1,0,Cloudy,0,380
2025-06-21,Nellore,TRN5582,2,5,0,Clear,0,498
2025-11-14,Hyderabad,TRN2419,21,4,0,Clear,0,582
2025-02-25,Secunderabad,TRN1599,2,1,0,Clear,0,354
2025-09-16,Vijayawada,TRN2311,6,1,0,Rain,0,265
2025-10-08,Hyderabad,TRN3598,20,2,0,Heavy Rain,0,474
2025-06-22,Hyderabad,TRN1612,15,6,0,Heavy Rain,0,484
2025-10-21,Guntur,TRN2806,1,1,0,Rain,0,216
2025-09-23,Tirupati,TRN3656,1,1,0,Cloudy,0,381
2025-08-10,Vijayawada,TRN1639,0,6,1,Clear,0,599
2025-09-25,Warangal,TRN1387,19,3,0,Rain,0,575
2025-07-20,Warangal,TRN1566,8,6,0,Fog,0,600
2025-10-29,Nellore,TRN4098,13,2,0,Cloudy,0,397
2025-12-27,Kurnool,TRN5289,14,5,0,Heavy Rain,0,494
2025-01-10,Visakhapatnam,TRN4947,7,4,1,Clear,0,732
2025-08-28,Warangal,TRN5768,21,3,0,Heavy Rain,0,546
2025-04-19,Kurnool,TRN5624,0,5,0,Clear,0,554
2025-12-14,Nizamabad,TRN1024,18,6,0,Clear,0,693
2025-06-26,Secunderabad,TRN5385,22,3,0,Clear,1,558
2025-01-27,Tirupati,TRN1385,11,0,0,Cloudy,0,352
2025-03-28,Vijayawada,TRN3003,19,4,1,Clear,0,870
2025-06-17,Nellore,TRN3776,11,1,0,Clear,0,373
2025-04-19,Secunderabad,TRN5074,5,5,0,Cloudy,0,399
2025-03-05,Guntur,TRN2368,6,2,0,Clear,1,626
2025-01-28,Hyderabad,TRN4302,1,1,0,Rain,0,284
2025-01-22,Kurnool,TRN4686,19,2,0,Heavy Rain,0,491
2025-04-15,Visakhapatnam,TRN4690,5,1,0,Clear,1,574
2025-04-28,Visakhapatnam,TRN1396,18,0,0,Clear,0,591
2025-12-30,Secunderabad,TRN1765,7,1,0,Rain,0,535
2025-01-10,Secunderabad,TRN3493,14,4,1,Clear,0,511
2025-03-28,Tirupati,TRN5277,4,4,0,Clear,0,364
2025-02-09,Warangal,TRN4647,4,6,0,Heavy Rain,1,684
2025-06-23,Kurnool,TRN2162,16,0,0,Fog,0,368
2025-07-29,Nellore,TRN2394,8,1,0,Cloudy,0,397
2025-05-25,Kurnool,TRN5221,10,6,1,Clear,0,945
2025-10-22,Nizamabad,TRN4200,1,2,0,Clear,0,336
2025-08-12,Nellore,TRN1688,20,1,0,Cloudy,0,663
2025-11-25,Guntur,TRN4531,21,1,0,Clear,0,743
2025-08-01,Vijayawada,TRN4645,21,4,0,Fog,0,484
2025-10-20,Nizamabad,TRN1754,3,0,0,Cloudy,0,300
2025-07-25,Warangal,TRN4681,18,4,0,Clear,0,389
2025-05-23,Warangal,TRN1255,10,4,0,Heavy Rain,0,553
2025-02-16,Secunderabad,TRN5641,1,6,1,Rain,0,588
2025-05-13,Visakhapatnam,TRN2669,23,1,0,Cloudy,0,395
2025-10-19,Nellore,TRN4548,22,6,1,Clear,0,682
2025-11-02,Nellore,TRN3973,2,6,0,Cloudy,0,470
2025-05-23,Tirupati,TRN2448,14,4,0,Rain,0,309
2025-05-11,Secunderabad,TRN4256,0,6,0,Rain,0,332
2025-06-03,Tirupati,TRN1447,16,1,0,Heavy Rain,0,298
2025-08-19,Visakhapatnam,TRN1378,17,1,0,Clear,0,590
2025-06-01,Nellore,TRN1002,1,6,0,Clear,0,556
2025-10-03,Guntur,TRN2530,16,4,1,Cloudy,0,775
2025-12-30,Kurnool,TRN2515,6,1,0,Heavy Rain,0,240
2025-01-23,Tirupati,TRN4422,6,3,0,Clear,0,358
2025-04-22,Nizamabad,TRN2122,12,1,0,Clear,0,398
2025-09-08,Visakhapatnam,TRN2122,4,0,0,Clear,1,613
2025-01-04,Visakhapatnam,TRN2276,17,5,0,Fog,0,665
2025-05-03,Nellore,TRN1259,14,5,1,Clear,0,866
2025-11-30,Guntur,TRN1287,13,6,0,Cloudy,0,440
2025-06-15,Visakhapatnam,TRN3549,23,6,0,Heavy Rain,1,716
2025-02-09,Nellore,TRN2662,17,6,1,Clear,0,982
2025-03-01,Kurnool,TRN1575,21,5,0,Clear,0,623
2025-06-27,Vijayawada,TRN2767,7,4,0,Clear,0,572
2025-07-21,Vijayawada,TRN5530,22,0,0,Cloudy,0,245
2025-03-02,Vijayawada,TRN2392,9,6,0,Rain,0,686
2025-10-06,Hyderabad,TRN1246,8,0,1,Rain,0,750
2025-07-29,Tirupati,TRN4184,11,1,0,Clear,0,374
2025-10-01,Nellore,TRN4261,2,2,0,Heavy Rain,0,204
2025-06-10,Warangal,TRN3806,12,1,0,Rain,1,741
2025-05-18,Visakhapatnam,TRN4167,1,6,0,Clear,0,339
2025-08-18,Hyderabad,TRN1561,15,0,0,Cloudy,0,408
2025-10-25,Secunderabad,TRN2864,7,5,0,Cloudy,0,653
2025-01-22,Warangal,TRN1854,2,2,0,Cloudy,1,759
2025-08-17,Warangal,TRN4520,15,6,1,Fog,0,817
2025-01-11,Guntur,TRN4033,7,5,1,Cloudy,0,1036
2025-02-15,Visakhapatnam,TRN2223,12,5,0,Rain,0,508
2025-12-04,Nizamabad,TRN4586,20,3,0,Clear,0,560
2025-11-02,Visakhapatnam,TRN1749,10,6,0,Clear,0,651
2025-12-08,Nellore,TRN4931,10,0,0,Clear,0,556
2025-06-20,Visakhapatnam,TRN4905,21,4,0,Cloudy,0,630
2025-10-29,Nizamabad,TRN4457,20,2,1,Clear,0,813
2025-04-05,Tirupati,TRN1689,22,5,0,Cloudy,0,393
2025-07-26,Warangal,TRN3731,12,5,0,Clear,0,426
2025-08-05,Guntur,TRN2645,22,1,1,Clear,0,512
2025-10-01,Tirupati,TRN4964,7,2,0,Clear,0,661
2025-06-23,Guntur,TRN4104,16,0,0,Cloudy,0,299
2025-07-28,Nellore,TRN1514,16,0,0,Clear,0,567
2025-02-20,Visakhapatnam,TRN2196,10,3,0,Heavy Rain,0,515
2025-04-18,Tirupati,TRN5325,14,4,0,Cloudy,0,408
2025-12-30,Guntur,TRN1660,4,1,1,Fog,0,558
2025-05-16,Hyderabad,TRN1197,15,4,0,Clear,0,364
2025-08-27,Kurnool,TRN5911,15,2,0,Clear,0,335
2025-05-03,Vijayawada,TRN4247,11,5,0,Clear,0,542
2025-03-18,Nellore,TRN2183,7,1,1,Cloudy,0,753
2025-09-08,Secunderabad,TRN1986,17,0,0,Clear,0,599
2025-03-28,Tirupati,TRN1880,7,4,0,Cloudy,0,571
2025-07-12,Kurnool,TRN4367,7,5,1,Cloudy,0,914
2025-04-04,Nizamabad,TRN3377,18,4,0,Clear,0,576
2025-11-24,Vijayawada,TRN5571,6,0,0,Clear,1,701
2025-04-27,Nellore,TRN5492,15,6,0,Clear,0,430
2025-04-02,Visakhapatnam,TRN4708,22,2,0,Fog,0,274
2025-05-26,Tirupati,TRN4117,23,0,0,Cloudy,0,178
2025-04-09,Nellore,TRN1651,23,2,0,Clear,0,281
2025-01-12,Nellore,TRN1867,23,6,0,Cloudy,0,344
2025-08-08,Hyderabad,TRN3845,19,4,0,Cloudy,0,573
2025-08-24,Hyderabad,TRN5804,17,6,0,Cloudy,0,674
2025-03-26,Kurnool,TRN5930,10,2,0,Cloudy,0,581
2025-03-12,Hyderabad,TRN1356,5,2,0,Clear,0,278
2025-01-07,Guntur,TRN1969,12,1,0,Cloudy,0,324
2025-03-13,Guntur,TRN1534,17,3,0,Clear,0,562
2025-09-15,Kurnool,TRN4578,9,0,0,Clear,0,558
2025-01-23,Tirupati,TRN5883,14,3,0,Clear,0,477
2025-07-18,Guntur,TRN3687,5,4,0,Clear,1,598
2025-07-13,Visakhapatnam,TRN2557,19,6,0,Clear,0,712
2025-08-13,Warangal,TRN5355,22,2,0,Clear,0,271
2025-11-02,Vijayawada,TRN1807,2,6,0,Clear,0,439
2025-10-01,Nizamabad,TRN3826,19,2,0,Clear,0,559
2025-09-15,Warangal,TRN1674,21,0,0,Clear,0,581
2025-04-30,Hyderabad,TRN4341,2,2,0,Cloudy,0,326
2025-03-09,Nizamabad,TRN2777,21,6,0,Clear,0,698
2025-10-04,Hyderabad,TRN2712,23,5,0,Cloudy,0,424
2025-05-07,Guntur,TRN5730,12,2,1,Clear,0,656
2025-01-12,Kurnool,TRN3764,3,6,0,Clear,0,329
2025-08-28,Nizamabad,TRN2224,18,3,0,Clear,1,786
2025-04-26,Kurnool,TRN2184,8,5,0,Rain,0,526
2025-01-02,Hyderabad,TRN4461,11,3,0,Rain,0,246
2025-02-21,Hyderabad,TRN4375,3,4,0,Clear,1,595
2025-05-21,Secunderabad,TRN5736,11,2,0,Clear,0,344
2025-01-24,Warangal,TRN5719,0,4,0,Heavy Rain,0,223
2025-01-20,Nellore,TRN5430,21,0,0,Cloudy,0,712
2025-03-22,Nellore,TRN3500,15,5,0,Fog,0,485
2025-03-18,Vijayawada,TRN1917,15,1,0,Clear,0,424
2025-07-27,Warangal,TRN1134,1,6,0,Clear,0,320
2025-10-05,Vijayawada,TRN2540,6,6,0,Clear,0,265
2025-06-16,Vijayawada,TRN5121,4,0,0,Clear,1,624
2025-01-31,Guntur,TRN4907,4,4,0,Clear,1,646
2025-06-16,Tirupati,TRN3037,17,0,0,Fog,0,637
2025-03-13,Secunderabad,TRN2848,0,3,0,Clear,1,638
2025-12-02,Nellore,TRN3811,23,1,0,Clear,0,349
2025-07-30,Tirupati,TRN3866,1,2,0,Clear,0,325
2025-08-07,Secunderabad,TRN1627,10,3,0,Cloudy,0,535
2025-12-25,Warangal,TRN3240,9,3,0,Fog,0,637
2025-04-20,Vijayawada,TRN1802,13,6,0,Clear,0,551
2025-03-17,Hyderabad,TRN3024,0,0,1,Clear,0,609
2025-08-08,Nizamabad,TRN3008,19,4,0,Cloudy,0,602
2025-03-10,Secunderabad,TRN3298,6,0,0,Clear,0,418
2025-09-30,Kurnool,TRN5932,15,1,0,Clear,0,456
2025-07-21,Nellore,TRN1190,22,0,0,Clear,0,283
2025-06-26,Nizamabad,TRN5843,8,3,0,Clear,0,677
2025-09-19,Hyderabad,TRN2058,7,4,0,Cloudy,0,595
2025-03-25,Nizamabad,TRN3750,1,1,0,Fog,0,318
2025-11-01,Vijayawada,TRN1721,11,5,0,Clear,0,433
2025-06-23,Kurnool,TRN3776,22,0,0,Clear,0,369
2025-03-20,Nizamabad,TRN1576,12,3,0,Rain,0,345
2025-07-27,Tirupati,TRN5391,15,6,0,Rain,0,494
2025-05-27,Tirupati,TRN4447,9,1,0,Cloudy,0,374
2025-10-25,Secunderabad,TRN3098,15,5,0,Clear,0,463
2025-03-09,Kurnool,TRN5193,21,6,0,Cloudy,0,518
2025-11-03,Guntur,TRN1586,15,0,0,Clear,1,833
2025-03-04,Tirupati,TRN1723,9,1,0,Clear,0,583
2025-04-20,Secunderabad,TRN5009,16,6,0,Clear,0,493
2025-06-16,Hyderabad,TRN2339,0,0,1,Clear,0,578
2025-01-19,Hyderabad,TRN2091,8,6,0,Clear,0,538
2025-07-08,Nizamabad,TRN2466,0,1,0,Clear,0,243
2025-12-28,Kurnool,TRN3037,4,6,0,Clear,0,390
2025-12-02,Nellore,TRN2820,23,1,0,Clear,0,346
2025-03-03,Tirupati,TRN5204,9,0,0,Cloudy,0,606
2025-01-30,Nizamabad,TRN5768,16,3,0,Clear,0,435
2025-12-18,Nellore,TRN2829,0,3,0,Clear,0,302
2025-04-05,Warangal,TRN4774,21,5,0,Clear,0,690
2025-02-07,Guntur,TRN3993,16,4,0,Clear,0,392
2025-04-10,Tirupati,TRN1290,14,3,0,Cloudy,0,382
2025-11-18,Guntur,TRN1270,5,1,0,Clear,0,282
2025-05-26,Vijayawada,TRN2879,21,0,0,Clear,1,939
2025-07-16,Secunderabad,TRN5062,6,2,0,Clear,0,266
2025-04-19,Vijayawada,TRN3954,23,5,0,Clear,0,343
2025-11-21,Nellore,TRN3887,11,4,1,Clear,0,493
2025-10-22,Guntur,TRN2199,9,2,0,Rain,0,578
2025-07-10,Secunderabad,TRN3684,16,3,0,Clear,0,407
2025-08-27,Warangal,TRN4021,16,2,0,Clear,1,637
2025-08-27,Warangal,TRN5885,3,2,0,Clear,0,389
2025-08-06,Nellore,TRN1497,1,2,0,Cloudy,0,236
2025-12-04,Hyderabad,TRN3151,18,3,0,Rain,0,637
2025-09-29,Visakhapatnam,TRN3390,10,0,0,Heavy Rain,0,495
2025-01-23,Kurnool,TRN1986,3,3,0,Rain,0,338
2025-07-31,Visakhapatnam,TRN5175,12,3,0,Cloudy,0,364
2025-03-06,Tirupati,TRN4174,23,3,0,Cloudy,0,257
2025-09-20,Nellore,TRN2965,2,5,1,Clear,0,684
2025-09-18,Secunderabad,TRN5559,22,3,0,Cloudy,0,370
2025-07-21,Guntur,TRN2039,10,0,0,Cloudy,0,523
2025-09-07,Nellore,TRN1238,22,6,0,Clear,0,525
2025-05-30,Secunderabad,TRN5646,5,4,0,Cloudy,0,308
2025-02-15,Warangal,TRN5478,6,5,0,Heavy Rain,0,385
2025-02-22,Warangal,TRN5680,8,5,0,Rain,0,600
2025-07-30,Nellore,TRN1189,21,2,0,Clear,0,569
2025-10-23,Nizamabad,TRN3964,2,3,0,Clear,0,292
2025-05-31,Nellore,TRN4341,15,5,0,Clear,0,539
2025-12-15,Visakhapatnam,TRN2859,6,0,0,Clear,0,327
2025-11-21,Vijayawada,TRN4407,1,4,0,Clear,0,236
2025-06-07,Guntur,TRN4385,13,5,0,Fog,0,555
2025-11-07,Nizamabad,TRN1062,4,4,0,Clear,0,263
2025-10-07,Tirupati,TRN3971,19,1,0,Rain,0,530
2025-07-04,Hyderabad,TRN5321,11,4,0,Clear,0,329
2025-11-04,Vijayawada,TRN4358,16,1,0,Clear,0,321
2025-03-21,Hyderabad,TRN1879,1,4,0,Cloudy,0,293
2025-06-23,Nizamabad,TRN3001,18,0,0,Clear,0,586
2025-04-22,Hyderabad,TRN3571,6,1,0,Fog,0,349
2025-04-19,Warangal,TRN4205,8,5,0,Clear,0,624
2025-12-02,Guntur,TRN3678,10,1,1,Cloudy,0,851
2025-03-05,Warangal,TRN4585,22,2,0,Cloudy,0,310
2025-09-26,Vijayawada,TRN1588,15,4,0,Rain,0,307
2025-12-01,Hyderabad,TRN2743,2,0,1,Heavy Rain,0,670
2025-11-26,Kurnool,TRN3809,2,2,0,Cloudy,0,352
2025-01-02,Tirupati,TRN1850,0,3,0,Clear,0,329
2025-12-19,Guntur,TRN2977,23,4,0,Clear,0,206
2025-04-20,Nizamabad,TRN3052,0,6,0,Cloudy,0,411
