train_id,engine_temperature,brake_pressure,vibration,wheel_condition,engine_hours,last_service_days,maintenance_count,failure
527,101.23,84.6,4.81,90,12026,69,5,1
1914,97.19,90.88,4.03,94,14949,234,6,0
884,92.59,94.48,3.06,82,13866,331,1,0
2723,94.61,91.54,2.59,52,6888,74,14,0
1762,93.44,93.15,5.77,68,5573,9,14,0
2882,89.29,86.69,5.81,89,5775,313,14,0
332,83.57,89.05,3.41,77,7927,203,7,0
1429,75.13,96.38,4.38,63,2226,303,11,0
2595,96.72,106.89,1.83,68,10062,150,5,0
704,102.21,90.7,2.77,86,14301,189,8,1
617,100.93,93.88,5.2,57,3867,154,10,1
768,73.21,81.44,2.66,56,6683,165,5,1
2746,97.88,88.22,4.52,57,5860,2,12,0
851,70.77,88.83,7.88,64,10090,362,11,1
1924,76.39,98.95,3.99,65,1982,27,0,0
2491,94.66,95.42,3.94,60,12553,260,14,1
2667,88.18,97.21,1.37,81,13857,296,4,0
1251,98.35,94.29,5.28,78,4051,278,8,0
1836,77.1,97.77,6.38,61,11047,195,6,0
1313,85.29,95.18,3.26,93,8976,23,0,0
2298,83.92,101.33,8.43,51,10080,159,3,1
585,72.32,109.6,4.9,90,9969,202,10,0
679,88.56,83.55,5.07,67,11335,215,6,1
2735,91.27,92.52,4.6,93,9427,30,14,0
18,106.96,93.4,5.94,89,5991,73,8,1
625,93.89,85.6,4.37,51,14723,16,4,0
2792,104.74,88.73,3.3,80,14040,322,5,1
109,71.38,88.25,3.47,72,1488,239,4,0
2579,76.05,99.48,3.5,70,3033,151,1,0
1764,85.73,96.77,2.43,74,5227,132,4,0
1158,118.71,99.76,2.62,68,2227,275,12,1
3136,93.11,100.59,1.86,97,10797,295,4,1
418,64.59,88.29,4.53,96,2481,143,2,0
2976,96.02,100.58,5.38,72,14857,249,13,0
1529,86.07,90.98,3.51,61,3008,21,10,0
6,67.64,93.69,6.68,86,12451,144,10,0
1218,80.42,101.37,3.22,80,5238,102,5,0
1306,88.86,92.51,4.85,62,1823,201,13,0
3027,48.03,90.58,5.53,94,6854,13,7,0
490,87.26,95.03,4.42,88,8622,31,2,0
584,82.07,82.58,2.03,51,2692,98,11,0
508,88.5,99.33,1.37,82,7137,133,2,0
102,92.32,88.03,3.79,70,14730,40,14,0
1176,104.88,87.41,2.87,90,11150,354,12,0
2928,83.37,92.93,5.36,76,3963,340,0,1
2273,87.54,104.72,3.56,70,7449,55,2,0
2361,66.81,86.35,7.55,96,1841,144,1,0
2555,82.82,74.84,8.0,59,9617,68,5,0
1481,84.91,103.97,3.39,98,2690,119,8,0
855,87.16,94.62,3.6,85,8541,78,5,0
1443,75.94,90.71,2.77,83,10741,222,14,0
1854,65.79,91.79,4.57,97,12708,260,12,1
2907,83.97,97.4,3.65,60,4077,6,2,0
1908,106.55,96.01,4.08,94,4202,44,13,0
2581,80.05,94.74,3.21,73,10242,349,10,0
2272,79.51,90.83,3.92,73,7031,158,3,0
1914,95.04,84.13,3.24,95,13484,106,9,1
946,74.32,88.33,2.04,56,6266,166,7,0
2425,83.19,97.12,4.62,90,7437,168,2,0
117,86.73,121.06,4.97,73,10974,346,6,0
2973,71.99,108.06,6.54,68,1552,240,1,0
670,77.19,105.93,4.37,56,10676,108,2,0
3043,84.21,105.27,2.88,65,10007,326,7,1
2288,80.28,90.37,4.02,64,10346,75,12,1
2363,108.12,91.41,5.13,79,9231,140,1,1
2594,80.8,99.26,5.3,51,5727,179,7,0
2620,104.99,94.33,3.0,91,3132,276,13,1
1637,73.23,85.51,3.21,88,4586,259,3,0
2940,79.28,87.4,4.59,52,3636,228,2,1
1759,86.4,81.49,0.57,92,10842,139,5,0
543,68.17,84.9,2.02,81,1989,228,6,0
2247,81.62,97.05,7.17,51,12494,164,3,0
2934,88.98,85.17,3.55,97,5085,316,7,1
843,70.2,94.37,2.03,57,3790,215,9,0
812,92.27,85.25,4.06,80,1234,52,10,0
991,85.38,101.21,2.36,51,13812,256,6,1
3017,106.38,93.36,8.03,90,14471,70,11,1
807,86.11,101.55,3.97,93,12374,266,12,0
2973,100.14,78.36,2.89,57,3702,362,13,1
579,92.19,98.13,5.05,53,7346,277,8,1
3086,71.56,96.17,3.79,84,9151,357,4,0
547,91.84,104.09,4.12,59,10041,314,3,0
3040,77.2,112.84,7.33,72,13065,156,5,0
1878,78.78,101.77,-0.08,79,2992,215,7,0
2215,84.24,96.53,5.0,67,10143,342,14,1
208,94.68,96.98,3.58,64,12101,235,8,0
1078,95.05,108.3,4.68,86,12077,175,13,0
3077,86.26,106.05,5.88,82,9912,56,12,0
316,81.68,90.19,3.37,64,2313,67,3,0
83,90.74,95.2,0.46,66,11112,180,0,1
2596,79.63,80.76,3.95,97,5018,47,6,0
2289,77.24,94.17,2.91,95,6384,59,10,0
57,95.87,74.03,6.9,64,5684,72,10,0
698,85.35,97.96,3.17,79,7353,18,6,0
1302,80.32,92.57,3.58,70,4715,276,14,0
2686,96.5,95.22,5.47,63,6787,309,5,1
2380,89.23,98.17,4.03,76,13309,144,0,0
433,85.38,104.76,3.64,65,14910,130,12,0
1070,80.42,85.72,3.26,74,8751,249,10,0
1255,103.55,90.24,3.42,94,3004,60,6,0
406,84.08,85.89,4.38,53,2385,235,0,0
1652,77.91,94.98,3.95,63,6783,354,6,1
2167,72.73,73.88,2.8,84,14849,128,1,0
1500,61.67,96.34,3.75,68,8777,213,8,0
1970,89.87,97.21,2.69,72,10674,333,8,1
310,85.85,102.21,3.31,86,7180,245,11,0
985,110.19,92.21,4.61,98,13226,353,4,0
693,113.22,89.53,5.36,89,8285,16,6,1
2152,86.03,102.37,5.41,76,6582,46,6,0
671,80.9,92.67,6.0,69,1686,342,0,1
353,88.97,89.71,3.82,72,3314,341,6,1
2176,108.75,94.2,4.34,75,8225,79,3,0
2481,75.75,106.45,4.22,90,8728,196,5,0
1994,97.52,99.23,6.97,55,9466,311,2,1
1289,98.75,86.99,2.99,99,8425,59,11,0
2321,85.67,90.32,4.72,82,3523,117,13,0
1945,92.54,99.87,6.36,74,1300,340,0,0
1125,84.02,110.78,3.77,69,7766,217,4,0
1454,87.28,96.88,6.1,77,9778,316,10,0
1573,75.5,94.42,4.73,73,7515,240,8,0
388,89.53,93.21,3.43,97,5474,122,3,0
216,100.7,103.18,4.44,53,8272,52,13,0
717,104.82,109.43,3.74,85,1186,227,10,0
353,79.33,65.66,4.61,58,8821,262,3,0
267,95.64,87.68,5.1,81,3437,203,8,0
1485,95.45,96.23,2.89,54,13292,140,4,0
1319,60.01,94.36,6.9,90,10781,35,7,0
581,82.78,91.7,3.25,93,6767,57,10,0
2245,86.9,88.53,4.35,55,12899,79,7,0
377,82.54,99.97,6.28,90,4456,202,1,0
1639,90.75,91.34,4.61,53,13296,330,5,1
2910,84.84,83.54,2.39,84,11748,271,2,1
2840,70.77,84.76,5.0,54,7777,119,3,0
2850,88.31,79.16,4.54,99,2330,23,1,1
993,81.61,94.85,0.45,75,4750,245,1,0
1926,89.72,91.37,4.68,72,9514,194,5,0
566,71.07,79.93,3.42,100,11791,237,10,0
194,62.53,100.51,6.6,64,12651,287,1,1
440,47.14,99.29,4.95,97,9239,166,9,0
2672,87.55,86.3,3.58,96,14980,337,14,1
61,92.85,84.48,3.41,99,14301,227,2,0
2509,67.65,99.27,1.3,54,12121,130,2,0
362,77.79,100.02,5.02,83,4324,179,1,0
2779,66.48,78.85,2.73,53,13862,284,0,1
992,84.43,95.98,0.95,56,10437,263,7,1
2990,100.28,98.42,3.11,62,9932,307,11,1
2711,76.51,90.57,3.91,96,6175,323,5,0
1160,105.47,111.0,2.89,68,5306,221,9,0
199,104.97,101.9,2.71,100,9626,340,6,1
369,91.08,102.0,3.69,85,7699,228,2,0
2871,90.64,102.87,5.17,86,3441,234,3,0
1972,90.44,98.26,4.42,82,11953,245,9,0
2646,90.35,108.92,5.15,58,1708,48,7,0
2600,94.25,101.47,4.39,91,8057,333,13,0
123,81.0,81.16,4.18,76,4959,65,10,0
2831,87.24,101.7,3.8,77,4760,217,9,0
2835,99.08,85.59,1.37,54,3953,299,5,0
2046,77.3,93.47,6.3,50,6932,210,2,1
1551,97.69,103.98,4.02,99,1352,315,3,0
2170,96.36,87.48,4.91,73,1628,222,7,0
1085,76.74,95.24,4.44,55,14752,337,6,0
2159,68.97,87.39,6.04,88,4258,51,8,0
1027,58.07,97.04,4.58,87,5055,124,1,0
1171,100.67,83.54,5.94,51,14668,215,13,1
130,97.37,78.58,7.53,55,7152,133,12,0
2412,109.33,104.59,4.6,95,8984,249,10,0
1910,83.32,92.08,4.49,74,1399,20,2,0
1321,76.67,91.65,2.86,68,1688,239,2,0
2614,94.39,104.56,4.34,81,13588,193,13,0
1169,100.42,94.43,4.7,62,6761,32,9,1
3178,79.46,105.59,2.11,77,7302,155,9,0
95,85.25,100.53,5.84,83,11662,252,10,0
3117,79.56,92.85,7.37,81,12018,299,10,1
972,89.49,96.9,5.42,100,8633,124,13,0
2082,75.69,87.32,1.99,95,6297,128,0,0
672,85.14,89.65,4.34,61,12921,99,9,0
1505,101.55,100.01,3.13,77,1705,41,12,0
1288,79.04,96.64,4.89,60,9005,122,7,1
3091,76.71,100.78,4.18,77,4075,290,12,0
2282,94.56,95.58,2.28,61,13824,234,2,1
2948,88.08,80.62,5.58,86,9724,119,10,0
2016,80.24,89.61,2.71,83,10764,59,8,1
826,89.29,81.15,4.54,66,7541,297,2,1
2551,82.51,91.96,5.15,83,5152,291,11,0
2888,78.79,90.85,1.26,86,13785,236,7,0
1065,87.05,96.81,1.47,90,10377,346,1,1
2696,106.48,100.84,3.32,58,10382,59,8,1
633,97.48,94.17,3.51,99,10619,234,14,0
1934,92.91,99.03,1.83,59,13550,364,2,1
2438,87.32,106.01,4.46,72,6345,351,13,0
1895,97.18,104.79,3.81,95,3539,200,14,0
1479,79.72,97.47,3.84,100,9916,338,13,0
2034,90.13,94.03,4.21,69,12045,251,6,0
609,92.27,111.51,3.92,61,9896,339,14,0
2529,87.67,101.87,2.97,92,8556,258,7,0
21,62.07,108.82,3.85,54,3076,190,6,0
2074,72.11,99.84,4.02,67,5750,295,7,1
1592,88.25,93.12,3.78,57,5679,217,1,0
1792,91.3,97.95,3.16,86,11369,259,11,1
2065,89.17,99.75,4.91,79,10823,160,9,1
1617,86.41,100.35,3.79,66,7263,258,5,0
544,89.8,94.31,3.55,66,4828,68,0,0
1498,82.23,92.1,5.1,80,11088,208,9,0
252,78.94,94.87,4.65,66,8404,69,10,0
385,78.03,99.79,4.24,83,7775,40,1,0
1030,97.46,92.76,2.72,100,9912,88,12,0
2549,74.93,87.03,5.97,77,10583,191,13,1
94,89.56,101.23,5.9,61,2722,128,5,0
830,92.41,111.25,3.7,73,5995,1,14,0
2390,99.24,104.36,6.18,65,6548,52,8,0
1297,86.15,105.83,2.37,92,7782,49,2,0
1552,73.24,88.46,4.51,77,8076,90,10,0
825,89.4,84.07,4.06,65,2830,148,12,1
680,85.66,83.92,6.29,99,9710,325,8,0
2009,102.53,105.17,2.67,78,10632,21,14,1
2222,79.66,84.77,4.04,85,7115,85,0,1
2199,91.95,101.24,3.37,67,14109,190,8,0
373,105.25,99.76,3.51,76,7078,326,13,1
2302,92.43,90.06,3.92,54,10457,201,2,0
2949,103.13,101.56,1.34,59,10812,315,2,1
3055,69.63,97.85,5.63,85,9271,243,10,0
1044,83.84,93.77,5.36,67,12244,331,9,0
230,77.03,92.79,3.9,100,5933,336,3,1
820,79.17,95.25,4.37,67,6753,88,13,0
1569,93.4,94.81,4.01,80,8735,146,13,0
2369,71.65,97.47,2.84,92,9928,58,7,0
2303,84.42,106.48,5.3,50,4201,87,2,0
145,86.67,86.2,6.02,71,13845,119,3,1
632,87.65,96.19,4.29,86,9396,76,6,0
2656,71.06,101.06,3.73,93,9382,302,10,0
684,82.11,87.25,5.2,68,12821,320,3,0
2904,67.27,90.45,6.36,80,12686,231,0,1
817,83.93,90.8,4.31,99,2507,143,1,0
2049,98.83,98.46,6.39,79,6547,19,13,0
2687,90.82,77.57,2.44,86,2914,76,8,0
661,81.17,99.47,4.3,54,8416,332,6,1
194,91.99,94.09,2.92,67,13466,353,8,0
68,97.67,96.26,4.53,98,10788,234,9,0
2722,75.16,90.87,2.21,73,3407,132,4,0
2574,94.79,89.27,3.88,89,14899,10,13,0
2748,82.2,83.01,5.25,84,2875,175,7,0
1328,77.05,96.42,1.86,65,12342,264,14,1
359,82.26,91.05,5.39,100,10143,319,8,1
1468,93.97,92.23,1.62,95,6534,21,11,0
3034,101.6,105.13,2.37,100,11738,330,6,0
2152,75.99,96.37,3.12,69,4767,104,5,0
1341,77.9,83.78,5.18,72,13778,340,5,0
1080,92.9,97.2,5.9,95,9309,25,13,0
2749,60.45,101.71,4.47,90,3946,45,11,0
1795,86.96,92.95,1.94,63,1361,315,1,0
877,77.75,92.78,2.8,56,14107,51,14,1
2694,93.06,88.73,6.87,92,12892,73,0,1
1869,89.34,102.6,4.11,61,8319,152,13,0
332,99.2,90.25,6.22,100,10822,156,0,0
2268,108.59,107.45,6.16,67,2083,361,14,1
2322,82.24,99.27,4.31,87,10518,292,13,0
171,91.24,95.6,8.27,61,3473,153,14,1
335,119.16,96.45,4.84,80,8293,53,12,0
2627,70.42,93.36,2.46,78,8452,307,1,0
576,117.13,90.23,5.51,93,9442,339,4,1
771,83.32,79.07,4.57,60,11066,364,9,1
2398,70.61,111.53,3.39,67,12227,107,4,1
1395,107.05,98.77,4.87,60,3986,84,6,1
1264,77.28,85.68,4.97,91,4712,127,0,0
1623,93.18,82.79,3.69,76,12778,8,11,0
2283,77.48,81.97,4.12,68,3235,109,6,0
1557,102.13,85.34,4.76,93,11009,2,10,0
1957,81.84,103.26,3.7,60,12949,278,12,0
3121,99.68,91.02,6.11,89,13555,71,4,0
260,78.57,95.32,1.78,99,12381,207,3,0
1012,84.94,98.91,3.7,63,3917,85,4,1
1245,86.79,85.31,2.37,65,11674,204,12,0
1524,82.06,89.27,2.53,81,6783,316,6,0
295,92.23,98.33,5.19,64,1792,209,0,0
917,78.41,86.59,5.75,97,12384,321,10,0
2126,96.3,100.03,3.99,86,5633,177,7,0
1062,78.83,98.51,3.22,52,13298,66,8,1
2530,91.63,104.47,3.09,95,14055,21,3,0
1244,68.7,100.23,4.78,60,13941,30,8,0
212,84.25,90.25,4.98,75,11315,251,12,0
1616,74.28,101.01,2.78,92,12216,12,12,1
111,75.06,92.05,1.89,50,14631,139,14,1
2003,107.11,93.03,4.65,68,7561,332,5,1
916,71.19,86.64,3.1,92,1338,264,2,0
43,103.9,78.18,2.23,99,9055,326,4,0
1545,94.22,89.88,2.17,60,4093,2,0,0
1951,64.51,88.2,4.24,71,5253,217,2,0
297,91.26,100.38,4.83,82,4488,101,10,0
2189,91.57,89.22,2.15,68,3671,359,13,0
1728,102.4,80.06,1.1,55,11688,42,12,1
1435,83.59,99.59,4.45,70,12596,261,4,0
1068,54.29,87.81,5.16,98,2373,346,6,0
1262,65.88,94.76,6.21,55,7365,235,5,1
2961,83.75,92.75,3.7,93,7828,92,1,0
286,91.04,99.41,5.28,53,13744,307,13,1
3024,89.37,95.29,3.78,77,11880,92,4,0
605,84.53,102.51,1.83,69,4714,206,4,0
1796,85.4,93.15,4.81,60,13458,50,14,1
171,93.31,88.53,4.26,62,7353,287,3,1
506,86.11,103.06,4.3,93,4927,347,6,1
549,76.23,93.16,2.97,73,6487,89,2,0
1464,87.79,76.77,3.58,81,2091,65,8,0
110,96.06,92.65,6.81,100,9769,242,10,0
2139,76.07,96.16,1.62,71,8436,1,4,0
2298,87.98,103.16,3.67,58,1446,285,1,1
838,93.63,103.7,3.79,63,11852,102,8,0
1211,75.74,99.32,2.82,89,6593,96,3,0
1253,66.0,109.76,4.88,77,7866,237,10,0
2858,101.66,84.65,2.31,52,11213,152,12,1
1856,89.92,103.97,1.35,68,1536,325,11,1
2480,78.86,103.74,2.77,95,8917,202,10,0
974,96.26,94.31,5.54,95,5618,334,12,1
2112,65.3,96.67,3.54,53,1007,230,2,0
2076,81.15,93.91,3.0,64,10380,38,1,0
1626,110.94,91.85,4.14,58,5513,156,5,1
1015,71.16,99.87,1.74,74,3395,307,1,1
1473,85.05,95.82,5.85,56,2620,353,14,1
117,71.21,79.08,4.09,59,11374,42,1,1
959,85.12,75.84,2.99,85,5106,27,4,0
79,80.43,86.97,5.19,87,2307,291,3,1
3097,78.48,104.01,4.04,83,12478,149,0,0
2162,83.88,107.69,1.84,79,8009,51,9,0
811,70.86,91.68,5.29,68,5084,141,10,0
875,70.51,96.58,3.51,74,3345,150,9,0
849,86.03,85.9,3.01,65,8832,158,11,0
2881,88.36,95.35,3.45,54,2769,339,3,0
2977,67.18,93.05,4.11,63,13558,206,4,1
669,83.39,94.94,4.16,97,5357,257,14,1
2142,81.97,91.65,1.98,89,4361,41,8,0
2850,93.18,107.1,4.2,51,12078,307,13,1
2550,105.94,99.87,4.39,76,14383,329,6,1
1918,66.55,103.44,5.79,79,4664,329,2,1
1081,84.24,105.18,3.79,96,8245,261,2,0
1029,93.61,109.83,3.06,78,2811,105,2,0
1175,73.17,91.25,4.76,61,7207,43,8,0
2716,71.88,97.02,2.0,55,1433,157,7,0
48,89.39,100.24,3.42,84,10932,101,8,0
431,67.9,86.89,6.01,73,7237,318,5,1
1193,104.79,89.33,3.61,68,14204,231,1,0
2675,100.8,97.87,3.76,62,2849,96,0,0
1907,72.64,102.27,3.3,74,12154,333,7,1
2965,97.88,118.04,3.18,53,8211,76,6,0
2129,105.22,80.73,3.87,85,7387,160,3,1
1581,96.61,97.99,1.71,76,8835,74,5,0
547,83.42,105.96,4.7,63,5986,172,10,0
2269,74.51,106.16,4.71,69,7192,280,10,0
2474,108.77,105.22,3.35,90,6104,351,4,1
2249,83.75,98.59,3.9,83,6299,71,1,0
420,80.4,103.69,5.35,54,10959,355,0,1
1641,63.6,95.91,1.59,76,12214,82,0,1
958,88.89,96.69,3.87,78,4967,68,12,1
1640,105.27,93.19,2.11,82,10583,218,14,1
1191,80.48,98.74,6.75,91,5038,193,3,0
1290,68.07,84.06,1.6,57,1026,131,6,0
2828,88.67,100.84,5.1,90,8583,8,1,0
1928,102.79,110.15,3.02,74,12113,340,8,1
3025,95.75,112.51,4.72,66,4257,85,4,0
1739,83.69,100.21,4.14,73,1816,275,14,0
1621,90.45,93.3,3.28,66,14112,81,2,0
517,67.48,77.37,3.73,95,12138,187,7,0
918,77.93,94.27,4.67,99,7351,109,1,1
2079,77.75,88.34,5.48,90,8944,98,6,0
1010,66.45,96.36,4.72,87,4220,360,12,0
2999,88.78,95.12,7.09,76,5899,234,10,0
2714,82.94,88.02,5.55,96,4475,267,3,0
125,84.46,79.88,1.96,51,13445,252,1,1
1663,65.76,108.35,2.32,69,11283,308,13,1
683,81.93,96.48,3.2,89,12823,306,8,0
1974,89.32,106.86,1.48,91,7924,207,1,0
648,93.5,88.34,4.56,71,7431,296,12,0
1548,82.33,87.87,3.58,61,4423,76,14,0
1894,84.87,99.94,7.3,84,12670,244,11,0
913,80.62,94.46,2.43,63,5297,182,6,1
1510,98.61,101.26,3.67,95,6408,177,12,0
3134,104.36,89.36,4.89,99,6244,321,14,1
3069,85.88,85.17,2.65,60,2292,268,14,1
228,87.52,93.38,0.58,67,10437,2,7,0
156,88.1,107.07,1.45,69,11340,71,3,0
689,76.3,90.78,4.26,58,2268,364,9,0
2587,106.87,104.23,1.04,74,11567,95,11,0
1078,85.78,80.01,3.32,92,11592,322,3,1
2983,96.85,105.81,1.83,63,12425,317,4,1
1561,82.98,92.08,4.96,58,14685,307,14,1
2864,65.95,103.37,6.07,57,11395,337,11,1
1094,93.46,98.3,2.28,68,10280,57,11,0
3061,104.76,97.87,2.74,78,9404,166,7,1
2552,104.66,101.3,3.17,70,1694,92,5,0
1224,94.27,87.47,4.21,85,8524,297,10,0
2348,70.92,101.88,4.85,65,8128,342,0,0
3105,75.93,95.74,2.64,84,8920,29,9,0
1730,83.01,95.17,4.23,53,9240,125,2,0
1442,99.5,88.24,1.53,71,6463,100,2,0
1555,98.44,94.53,3.91,55,9532,46,0,0
2413,102.15,95.92,3.13,89,6336,146,14,1
2866,101.99,96.87,3.59,57,4140,80,7,0
1967,103.23,84.85,0.64,99,7737,129,3,0
575,78.4,76.85,2.41,61,13100,355,2,1
1359,86.87,82.29,5.33,75,7859,109,5,0
1601,85.46,90.32,4.45,81,2365,293,14,1
631,98.5,88.93,6.8,59,14429,200,13,1
695,110.39,75.55,5.3,75,10483,7,13,1
2930,129.33,97.54,4.89,64,10730,292,11,1
157,68.87,89.56,5.22,77,9353,58,13,0
2562,83.43,97.46,3.0,73,7685,80,10,0
2548,98.93,110.74,2.21,63,4245,92,13,1
1264,78.2,96.98,5.12,80,8184,116,12,0
2118,83.96,91.41,4.04,66,6684,62,2,0
1090,95.74,95.35,2.51,69,11703,198,11,1
2690,94.84,92.81,2.95,69,4006,80,12,0
1605,85.72,96.93,4.57,62,4392,14,7,1
808,89.34,93.81,5.19,62,7058,63,7,0
314,96.51,88.26,6.07,99,11912,40,0,0
1914,87.27,105.14,6.72,82,3998,361,13,0
1848,82.31,84.55,2.51,52,13567,137,4,0
782,102.67,87.69,4.37,94,10000,211,11,0
935,93.18,108.49,2.32,79,7137,47,12,0
3022,97.41,97.42,3.94,93,9152,85,7,0
542,97.92,96.32,3.93,70,9783,105,11,0
1342,80.7,81.92,0.08,99,3175,29,13,0
886,79.95,95.19,2.53,83,1822,335,3,0
2852,89.87,99.26,6.02,75,13425,180,5,1
2416,81.97,92.27,2.1,52,3302,13,9,1
595,87.73,88.04,2.0,89,14805,350,0,0
2144,58.59,103.1,2.29,94,9804,219,13,1
329,90.51,98.99,4.06,63,13212,36,0,1
2438,97.44,93.22,6.84,94,1325,302,4,1
552,70.27,101.76,3.45,57,12319,284,3,0
1873,91.29,81.23,3.0,59,3808,206,7,1
149,76.71,85.93,5.09,78,13794,45,11,0
380,109.14,98.09,2.23,83,10065,84,6,1
2201,85.16,96.38,3.8,64,4329,288,12,0
962,96.89,99.81,3.23,56,8144,211,7,1
2364,92.28,94.64,5.42,59,6776,148,2,1
1,71.77,93.79,4.27,77,12072,11,9,0
480,75.12,88.17,4.94,91,2520,29,14,0
302,101.52,96.61,4.41,54,1286,99,10,0
1893,86.07,85.76,4.88,65,3768,113,8,1
1265,97.16,89.37,3.09,98,1070,169,13,0
2860,86.9,107.27,4.22,85,6408,45,8,0
2270,98.12,87.57,4.02,96,8999,364,1,1
1164,72.43,104.37,3.41,72,14460,338,14,1
876,85.2,93.98,6.18,98,1231,78,9,0
621,91.73,98.44,3.21,90,2529,311,11,0
337,93.09,97.7,3.59,86,13214,219,0,1
1052,79.65,105.04,4.15,93,9300,326,1,1
2900,77.58,107.66,6.8,56,8412,76,14,1
2755,61.62,104.28,2.12,83,3021,272,6,0
663,78.84,98.07,5.8,77,5525,310,12,0
454,83.61,98.59,7.0,76,9320,44,3,0
3104,76.74,87.93,3.07,62,1989,199,1,1
2718,99.96,95.91,4.42,85,13991,206,8,0
282,78.92,90.74,4.07,71,3691,320,5,0
2795,80.83,98.77,3.6,77,1698,14,9,0
665,83.28,99.45,4.17,89,7032,112,1,0
2635,96.98,85.4,2.26,60,14307,227,1,0
677,91.69,88.42,4.05,65,12119,103,13,0
2471,82.76,85.06,3.1,53,13640,61,7,0
2947,79.31,86.35,3.58,60,5342,120,1,0
1326,90.81,99.52,1.11,80,4586,164,5,0
1332,80.04,96.54,3.91,63,12623,122,4,0
126,70.83,83.8,5.09,58,7006,249,11,0
2254,75.35,93.95,4.78,53,4686,153,12,1
2017,67.71,100.94,2.86,72,7285,286,5,0
1417,99.22,101.5,2.11,64,12393,191,14,1
2182,83.85,101.01,2.05,52,10062,153,12,1
2924,81.97,96.42,5.12,85,5193,142,8,0
133,71.76,100.75,4.19,64,3599,193,4,0
1110,83.89,97.85,3.33,87,8993,75,0,0
1506,85.79,101.81,2.77,79,9980,29,7,0
2607,71.2,91.24,2.33,83,10879,135,7,0
1198,78.31,94.51,4.89,86,1456,131,12,0
1402,89.09,106.45,3.69,98,7727,265,10,1
3103,91.84,105.01,3.28,95,10716,95,5,0
2046,101.91,111.66,3.13,72,8414,303,8,0
2159,74.93,94.82,2.42,75,6194,244,0,0
813,95.26,85.74,2.31,97,8119,99,2,1
521,91.35,95.17,4.12,93,11104,273,0,0
1783,65.48,91.84,0.3,93,5819,233,8,0
1105,81.41,102.55,5.63,74,3480,124,4,0
2716,72.85,83.5,5.44,60,14676,86,3,1
998,104.17,94.83,5.51,95,12888,228,8,0
1251,59.87,79.52,5.99,86,3393,88,12,0
312,89.11,89.02,1.85,71,2856,166,10,0
1445,90.92,81.36,2.62,79,9726,106,9,1
2324,79.77,88.55,2.8,75,6212,122,12,0
739,95.12,89.84,2.24,77,4899,290,2,1
591,69.64,103.09,3.41,77,3117,284,1,0
575,92.82,113.54,3.78,72,11337,339,8,0
2583,80.41,101.54,2.84,52,8607,143,10,1
360,70.77,92.28,4.66,91,11694,248,5,0
662,85.87,69.08,3.73,66,13993,54,0,0
1239,83.0,93.46,3.22,69,13414,310,1,0
3144,86.31,104.05,3.32,87,8359,237,6,0
2441,101.17,108.82,5.18,85,2855,202,0,1
477,102.01,85.55,3.6,68,2525,185,12,0
2654,106.55,84.79,7.48,100,13721,183,1,0
1499,76.76,110.02,4.85,91,4550,220,14,0
2211,106.28,91.6,5.49,90,13330,286,8,1
2611,86.92,93.98,4.15,59,3235,236,3,0
2972,102.38,96.81,4.61,57,14404,288,11,1
1744,115.49,100.79,3.68,98,9959,103,12,0
1167,82.48,112.37,4.61,91,13897,9,14,0
311,78.15,105.76,5.5,55,5278,119,9,1
1150,66.02,80.93,3.4,87,14340,56,9,0
1765,80.55,83.51,3.71,90,14982,175,0,0
2680,97.38,90.76,3.17,61,14299,12,7,0
2344,90.89,94.69,6.02,86,8547,313,3,1
620,82.67,112.22,3.55,82,9193,23,7,0
2355,85.94,103.84,4.7,95,5467,22,11,1
2988,91.43,86.16,4.79,77,2886,193,11,0
2362,72.5,90.35,4.82,71,3404,80,5,0
1884,78.11,76.7,4.28,87,4080,241,1,0
1971,100.31,107.13,5.97,74,2222,20,1,0
1847,81.49,97.95,3.77,69,11779,326,5,0
3029,92.22,100.25,4.02,67,14575,317,4,0
2222,80.15,105.12,3.2,78,1144,328,10,0
1764,79.51,97.75,1.18,80,4038,22,13,1
11,78.0,86.75,2.65,81,6798,57,2,0
855,83.94,101.31,2.02,61,10620,141,5,0
2618,98.49,100.68,4.97,76,10524,74,8,0
2580,68.43,95.26,1.82,93,13309,6,12,1
1275,80.57,112.26,3.9,52,8096,241,0,0
1674,67.85,109.62,4.31,82,2965,197,13,0
1258,73.89,88.25,1.81,50,11805,315,9,0
2399,84.98,88.76,1.44,95,1228,131,10,0
83,77.54,84.41,3.64,65,3931,355,8,1
1124,73.75,92.49,3.53,61,7846,139,0,0
2644,67.53,94.12,3.83,74,12426,286,7,1
72,97.61,96.15,3.24,69,9777,220,6,0
1913,79.66,108.33,3.83,69,2477,244,8,0
44,99.38,90.95,4.8,81,9458,235,9,0
2835,89.15,93.32,1.39,54,14125,142,3,0
62,90.34,100.74,4.43,93,12086,73,8,0
1121,88.0,96.92,5.05,61,2268,307,3,0
3113,94.94,87.13,5.93,82,14708,351,9,1
2435,68.87,76.98,4.45,61,8894,282,14,1
68,98.5,90.77,3.62,58,4229,299,13,1
1737,91.49,70.68,4.6,57,4557,248,5,1
404,96.21,99.5,4.7,66,8988,319,12,0
354,106.45,89.5,3.33,86,14779,166,9,0
2870,89.52,89.59,4.43,91,13539,194,3,0
2568,96.99,80.97,1.63,95,8214,86,11,1
2590,71.41,81.36,5.4,89,5085,301,11,1
