train_id,train_name,source,destination,distance_km,scheduled_departure,weather,temperature,rainfall,station_delay,previous_delay,delay_minutes
3805,5,3,0,424,4,4,25,51.05,0.99,14.35,15.73
3806,7,2,1,141,5,0,32,32.72,2.61,13.4,10.39
3807,7,2,1,611,7,4,40,52.95,4.45,9.33,24.4
3808,2,0,3,209,9,1,39,5.85,15.51,0.0,27.08
3809,6,1,4,115,10,0,18,61.06,7.83,15.09,21.22
3810,5,4,2,426,23,0,39,0.03,8.75,0.0,18.96
3811,3,5,5,92,23,4,33,26.26,6.0,7.74,6.81
3812,2,2,1,286,20,1,21,4.91,6.49,5.16,19.91
3813,5,2,1,591,15,0,22,20.73,14.33,4.59,19.95
3814,7,1,6,100,12,1,20,35.74,4.19,11.01,5.14
3815,2,1,4,229,15,1,19,42.38,0.0,2.11,8.93
3816,3,5,5,416,10,0,36,24.32,7.47,6.01,23.56
3817,7,2,1,528,6,4,20,39.11,4.78,18.74,19.08
3818,1,4,2,514,20,4,26,34.66,0.0,18.55,20.33
3819,3,5,5,521,2,4,35,42.87,9.36,8.68,24.59
3820,5,4,2,564,10,0,21,32.36,2.49,12.7,19.63
3821,9,1,6,224,3,0,33,69.81,4.9,0.47,4.08
3822,8,3,0,97,13,0,39,40.68,10.23,4.68,12.74
3823,2,3,0,340,16,0,35,30.12,9.98,6.5,17.67
3824,4,1,6,524,13,1,18,22.52,5.49,4.76,14.68
3825,5,1,4,500,9,1,24,19.65,2.24,12.4,25.12
3826,4,0,3,585,6,0,18,33.64,5.05,11.86,19.37
3827,6,0,3,633,16,4,28,14.83,4.71,0.94,13.13
3828,7,1,6,519,9,4,25,52.37,3.44,2.01,29.92
3829,6,4,2,324,10,0,25,33.81,3.04,15.36,28.1
3830,7,1,4,203,20,3,26,41.45,4.05,6.42,36.75
3831,2,2,1,130,6,1,38,14.03,2.29,10.67,9.63
3832,8,4,2,597,20,1,20,43.71,8.2,8.69,25.36
3833,2,2,1,185,4,0,40,38.8,3.52,4.69,14.51
3834,1,4,2,192,2,0,33,44.76,0.08,17.49,2.79
3835,5,5,5,386,21,0,18,3.72,5.45,6.08,15.58
3836,9,2,1,384,14,1,38,9.92,13.01,5.62,16.7
3837,1,3,0,298,11,0,41,25.45,3.23,0.0,4.55
3838,2,1,4,574,10,0,20,57.27,0.0,19.64,30.15
3839,8,1,4,253,13,1,39,60.85,6.03,10.69,11.9
3840,2,5,5,315,2,0,34,5.19,8.35,8.01,14.27
3841,6,5,5,345,12,4,25,65.84,14.91,9.61,30.73
3842,8,4,2,328,19,0,22,51.09,5.62,1.46,17.57
3843,5,1,4,414,22,3,21,40.39,0.0,0.0,25.12
3844,2,1,4,466,6,0,28,55.84,4.49,10.7,14.28
3845,1,2,1,365,0,0,31,64.77,14.3,12.37,21.87
3846,6,1,6,155,13,1,27,8.06,0.0,16.78,9.98
3847,4,0,3,472,12,0,24,27.29,3.02,9.75,12.18
3848,9,0,3,638,15,1,30,75.87,2.41,11.57,17.79
3849,9,1,6,185,23,0,19,52.81,10.03,1.48,16.46
3850,2,0,3,157,22,0,20,79.58,7.83,9.16,10.62
3851,8,2,1,184,1,2,27,68.08,0.0,3.64,9.46
3852,7,4,2,297,18,0,21,40.97,0.0,11.93,14.12
3853,4,5,5,496,18,0,22,41.15,11.66,15.4,29.82
3854,9,5,5,643,11,1,36,9.24,5.91,0.0,13.95
3855,8,1,4,537,7,0,40,27.28,4.48,0.0,14.13
3856,6,5,5,456,1,4,36,66.53,1.38,14.67,15.55
3857,4,1,4,141,16,0,30,13.8,8.24,6.62,12.7
3858,5,0,3,441,11,0,20,20.05,13.57,3.96,21.65
3859,8,1,6,460,10,1,21,58.44,14.85,16.65,41.68
3860,4,5,5,336,16,3,26,30.57,3.62,6.38,31.01
3861,9,1,4,488,5,2,39,42.39,8.14,19.59,31.54
3862,2,4,2,435,7,1,25,37.63,0.74,15.52,18.96
3863,4,1,4,647,10,1,29,18.68,8.13,13.27,30.68
3864,2,0,3,548,20,0,20,52.7,0.0,10.53,8.86
3865,5,4,2,196,14,4,28,71.74,8.82,9.79,17.37
3866,1,4,2,137,15,4,37,38.89,6.28,24.31,23.59
3867,3,1,4,83,6,1,29,20.49,8.84,8.69,22.74
3868,1,5,5,207,5,0,31,72.95,0.0,8.65,0.0
3869,4,0,3,225,10,1,20,43.39,5.9,11.65,22.5
3870,2,5,5,189,9,3,40,50.95,10.27,0.0,33.76
3871,4,0,3,156,4,4,33,46.38,6.24,0.0,22.05
3872,8,0,3,504,18,0,20,19.81,7.82,14.68,22.83
3873,8,4,2,367,8,0,32,43.97,3.91,6.34,15.18
3874,0,5,5,264,1,0,39,29.26,0.0,3.43,1.58
3875,3,0,3,500,20,4,25,23.32,0.22,19.5,22.65
3876,3,4,2,670,5,0,33,32.94,4.38,0.0,17.17
3877,6,3,0,542,12,0,39,74.87,6.46,1.32,14.57
3878,1,1,4,668,21,4,37,3.43,7.89,8.56,29.44
3879,8,5,5,544,5,1,41,33.08,8.82,6.53,23.86
3880,6,3,0,455,17,0,18,62.75,0.86,14.41,18.19
3881,7,3,0,106,12,2,38,1.58,3.92,14.03,17.48
3882,1,1,6,697,8,1,41,76.94,2.66,5.48,19.42
3883,2,5,5,341,5,1,33,44.55,4.47,5.63,18.9
3884,5,2,1,268,3,2,41,78.2,7.14,12.32,22.82
3885,0,2,1,171,8,1,33,2.17,8.04,10.26,22.87
3886,4,2,1,623,5,0,21,44.81,3.44,12.67,14.7
3887,4,4,2,528,0,0,21,4.44,0.0,0.0,3.24
3888,1,0,3,369,0,1,25,12.2,0.0,15.77,11.6
3889,5,3,0,551,12,4,18,9.02,2.92,19.19,24.08
3890,4,2,1,574,14,0,34,27.81,7.72,12.26,15.2
3891,0,5,5,303,7,3,22,72.98,8.42,13.08,35.96
3892,9,0,3,194,1,2,26,66.73,2.56,12.38,21.78
3893,2,4,2,329,2,2,32,44.44,1.61,8.79,18.82
3894,1,3,0,614,13,2,26,19.93,5.89,0.0,20.44
3895,1,4,2,604,1,0,27,55.25,9.34,6.53,15.43
3896,6,1,6,674,0,2,37,50.27,6.33,24.3,37.6
3897,9,4,2,295,11,1,37,31.93,0.15,3.1,3.56
3898,9,3,0,214,3,4,41,73.77,1.31,16.36,22.37
3899,9,2,1,561,2,2,36,63.56,9.26,2.4,27.9
3900,9,4,2,358,12,1,29,45.84,4.76,10.03,11.03
3901,1,2,1,485,9,0,21,25.27,3.16,19.96,28.02
3902,2,4,2,218,23,0,38,46.19,2.2,1.9,10.76
3903,1,1,6,438,19,4,24,18.38,7.84,12.44,37.06
3904,3,4,2,686,14,2,34,65.76,1.46,12.28,18.11
3905,1,2,1,483,10,3,26,4.55,3.79,14.25,32.26
3906,0,2,1,111,21,4,29,0.47,8.32,5.45,24.93
3907,7,4,2,229,2,0,19,56.04,7.41,0.0,9.46
3908,7,2,1,91,1,1,37,17.07,4.11,7.29,9.85
3909,4,5,5,275,4,1,25,14.49,7.75,4.03,7.71
3910,4,1,6,640,9,0,40,0.44,0.0,6.18,18.7
3911,2,2,1,388,21,3,39,63.03,6.52,10.4,36.04
3912,7,1,4,80,20,3,19,58.12,4.15,16.1,31.56
3913,5,2,1,424,6,4,36,39.12,2.65,6.79,9.89
3914,8,3,0,503,13,3,20,44.72,5.81,0.0,12.02
3915,6,2,1,202,1,0,24,61.87,6.54,0.0,4.31
3916,8,5,5,429,3,4,32,42.12,7.19,0.0,21.22
3917,1,0,3,99,3,4,19,25.75,2.77,4.96,6.73
3918,0,2,1,433,21,0,29,32.98,9.93,0.0,21.57
3919,6,5,5,699,11,0,28,54.31,0.0,13.31,12.31
3920,4,5,5,579,3,0,38,11.85,5.18,13.27,5.32
3921,8,5,5,366,20,2,34,25.23,5.7,6.06,27.47
3922,8,2,1,87,13,1,39,68.63,7.86,8.51,16.78
3923,4,2,1,165,11,1,38,54.82,4.55,10.99,14.99
3924,7,4,2,162,7,0,30,77.39,5.05,6.57,12.28
3925,2,2,1,80,14,4,33,30.52,1.08,1.54,9.77
3926,6,3,0,585,1,4,37,49.49,1.11,3.81,22.12
3927,1,2,1,492,17,1,25,20.69,1.47,12.47,19.34
3928,7,0,3,619,10,2,19,38.65,4.6,4.77,31.78
3929,1,5,5,380,15,0,21,78.36,6.67,0.0,9.14
3930,6,4,2,198,11,1,26,34.31,4.88,12.77,15.41
3931,8,0,3,123,4,0,38,71.12,1.97,0.0,6.65
3932,3,1,6,517,13,3,20,56.79,7.7,0.0,24.1
3933,1,3,0,199,15,4,23,40.89,9.19,12.88,21.98
3934,0,2,1,445,20,4,22,59.9,5.01,2.93,23.52
3935,2,0,3,448,15,2,29,2.57,3.1,0.0,24.04
3936,1,3,0,212,21,4,33,28.91,7.98,12.25,30.59
3937,7,1,6,254,23,0,29,51.98,8.92,20.18,18.58
3938,0,5,5,267,13,4,37,23.27,6.18,0.0,9.04
3939,8,1,4,595,12,0,20,14.27,1.7,5.02,5.52
3940,9,1,6,558,16,4,22,9.19,3.72,0.0,13.6
3941,7,3,0,353,12,4,37,16.9,8.09,17.11,22.81
3942,6,4,2,263,21,1,19,40.43,0.0,17.0,13.17
3943,1,0,3,179,16,0,34,33.61,10.03,16.9,20.66
3944,6,1,4,614,21,0,30,41.71,2.5,13.71,19.32
3945,4,3,0,212,23,0,37,32.45,3.15,13.06,13.11
3946,6,1,4,638,11,0,37,54.94,7.47,5.61,18.36
3947,6,4,2,515,11,0,21,10.69,1.56,6.3,7.69
3948,6,3,0,565,2,4,20,22.08,7.75,17.92,32.15
3949,1,0,3,532,2,2,37,12.94,9.06,14.63,29.46
3950,3,0,3,216,13,0,20,26.46,6.56,13.63,14.84
3951,3,5,5,566,18,1,30,15.44,4.66,15.64,33.64
3952,5,2,1,394,11,1,40,15.98,6.17,9.28,9.55
3953,5,3,0,348,3,0,36,3.4,3.57,12.78,8.61
3954,1,4,2,587,3,4,27,5.96,11.35,3.91,21.25
3955,0,3,0,453,16,0,22,77.06,7.79,12.79,18.1
3956,6,1,6,628,21,4,37,31.8,4.81,13.85,25.39
3957,6,4,2,332,9,4,24,32.09,4.56,12.98,21.73
3958,1,1,6,336,10,0,24,21.58,6.25,11.23,26.32
3959,1,2,1,661,10,1,23,2.42,0.0,7.99,15.38
3960,0,2,1,586,11,3,28,35.61,6.84,10.27,29.96
3961,6,4,2,125,20,0,27,0.47,6.1,2.14,14.77
3962,2,5,5,381,21,1,24,32.46,2.24,0.09,6.69
3963,9,1,6,284,2,1,39,61.81,2.8,10.95,9.93
3964,2,5,5,235,16,4,33,0.96,5.14,11.46,16.1
3965,0,1,4,602,4,0,38,14.37,8.36,3.31,14.31
3966,2,0,3,692,6,3,19,45.32,10.96,0.0,28.94
3967,3,1,4,534,4,0,24,24.09,0.0,11.18,10.09
3968,2,2,1,342,18,1,18,62.2,0.99,11.12,20.24
3969,8,5,5,183,13,1,22,70.82,1.66,11.59,16.49
3970,6,1,4,90,23,1,18,42.61,5.33,8.11,11.65
3971,1,1,6,288,18,0,25,47.09,5.96,9.92,22.35
3972,6,4,2,541,1,0,18,30.72,1.14,15.39,10.04
3973,7,2,1,246,15,0,27,49.53,3.23,13.95,14.58
3974,3,1,6,280,7,0,22,27.51,2.03,0.62,7.35
3975,5,1,6,225,3,2,27,59.84,3.79,17.0,16.28
3976,6,5,5,602,14,0,26,69.28,9.72,22.81,20.43
3977,7,0,3,596,17,3,34,75.03,10.88,10.29,42.97
3978,0,1,6,609,1,4,21,66.9,8.17,0.0,19.05
3979,8,1,6,615,12,4,27,14.42,9.39,7.21,23.16
3980,8,1,4,434,5,0,40,14.13,6.52,1.58,8.32
3981,2,4,2,523,22,1,23,24.6,5.68,0.26,10.31
3982,2,3,0,690,13,0,26,68.21,4.93,9.27,12.24
3983,5,2,1,617,9,2,25,52.73,5.09,0.0,32.46
3984,7,2,1,413,20,0,24,35.11,5.61,4.45,15.89
3985,6,3,0,408,22,1,39,68.89,0.0,7.21,8.15
3986,6,0,3,124,16,0,31,18.14,3.08,23.92,18.37
3987,4,5,5,194,23,0,41,19.45,9.48,6.94,12.6
3988,6,1,4,268,7,1,40,29.72,5.19,14.43,25.07
3989,2,4,2,692,3,0,40,28.26,12.94,0.0,24.02
3990,4,1,6,243,12,1,29,25.18,7.46,13.03,15.84
3991,5,5,5,157,7,0,40,56.4,0.92,7.49,13.65
3992,3,0,3,660,5,4,39,11.69,9.01,9.9,20.66
3993,8,5,5,575,5,2,19,53.69,5.22,16.84,22.75
3994,9,5,5,480,1,1,30,36.12,4.96,5.03,15.47
3995,3,3,0,218,4,0,27,70.4,0.0,0.0,0.0
3996,7,1,6,280,9,4,39,76.64,4.29,9.92,24.52
3997,1,1,6,358,6,1,41,26.92,10.17,16.82,22.29
3998,9,4,2,500,3,0,41,67.5,9.54,8.27,18.3
3999,8,5,5,366,18,2,23,79.2,13.46,11.02,36.61
4000,1,4,2,618,14,4,35,34.01,4.25,4.81,18.66
4001,6,3,0,550,0,0,31,73.54,6.14,8.95,12.43
4002,5,2,1,306,6,0,37,16.05,8.15,0.0,10.66
4003,8,1,4,474,20,3,27,36.76,4.33,16.48,40.73
4004,3,3,0,237,22,0,39,63.03,4.44,11.07,18.79
4005,4,4,2,526,11,1,32,6.82,2.26,11.16,9.52
4006,5,0,3,179,20,2,22,36.35,0.0,16.09,17.54
4007,2,3,0,231,20,0,25,37.89,12.17,1.32,21.66
4008,9,1,4,443,21,0,24,28.44,8.18,2.61,14.12
4009,9,1,6,397,5,1,33,74.39,9.06,11.91,29.02
4010,0,4,2,397,13,0,34,3.26,1.98,12.71,18.76
4011,4,5,5,463,5,0,21,16.6,4.5,10.52,13.86
4012,1,3,0,181,2,0,31,61.16,1.31,0.0,2.83
4013,5,3,0,529,23,0,34,78.35,7.81,12.78,16.0
4014,1,1,4,655,16,1,32,29.62,7.34,21.4,19.95
4015,4,2,1,215,17,1,40,40.44,0.0,15.48,14.33
4016,1,0,3,237,9,2,32,24.97,0.0,14.64,28.16
4017,2,5,5,381,2,0,19,22.95,3.09,15.39,16.19
4018,5,1,4,344,6,3,20,24.96,1.58,6.54,20.81
4019,6,1,4,157,3,0,31,40.02,2.14,0.0,5.17
4020,4,4,2,654,11,1,36,1.04,4.67,12.66,13.37
4021,0,1,4,244,9,0,24,34.39,4.74,3.71,20.86
4022,2,4,2,177,13,4,37,37.27,5.8,16.5,19.07
4023,4,1,6,580,12,1,21,43.88,9.86,14.57,22.12
4024,1,2,1,279,3,1,19,26.43,5.64,4.74,11.03
4025,0,4,2,121,3,0,35,22.98,1.62,1.34,1.65
4026,7,1,6,416,11,1,20,27.06,9.69,12.91,15.78
4027,4,4,2,348,6,1,20,44.75,1.83,2.25,2.6
4028,9,5,5,86,2,1,25,24.16,0.0,9.8,10.26
4029,2,2,1,92,21,1,39,5.49,1.76,9.27,18.9
4030,4,1,4,462,8,0,34,54.22,1.99,0.14,18.37
4031,3,4,2,134,18,1,30,33.92,2.41,2.3,9.53
4032,4,5,5,165,13,2,29,48.28,0.47,15.24,23.67
4033,2,1,6,592,7,0,18,23.98,7.03,12.16,32.17
4034,2,3,0,142,16,0,40,43.8,4.49,9.65,10.05
4035,0,4,2,410,23,4,21,45.56,2.22,7.92,17.73
4036,5,4,2,475,22,1,37,67.03,3.31,2.26,15.69
4037,2,3,0,699,18,0,35,1.05,3.95,9.12,17.94
4038,9,3,0,100,4,0,19,70.06,5.3,0.0,6.63
4039,5,0,3,473,9,0,27,41.61,0.0,0.87,13.36
4040,8,0,3,112,5,4,20,37.85,9.6,19.31,27.2
4041,7,0,3,217,18,1,25,35.98,0.0,0.0,8.44
4042,5,1,6,160,0,0,33,16.87,1.29,0.0,1.36
4043,3,1,6,211,6,1,36,46.7,0.0,2.96,1.89
4044,1,3,0,679,13,0,36,6.63,5.1,4.7,14.76
4045,6,0,3,377,3,0,20,66.52,4.65,0.0,11.74
4046,3,1,4,305,9,2,23,11.36,13.65,4.59,36.54
4047,8,3,0,573,23,2,20,45.07,3.13,4.56,14.81
4048,6,2,1,191,23,0,30,3.38,8.87,3.7,12.02
4049,5,1,6,551,7,0,25,61.91,3.8,12.75,25.78
4050,1,1,6,183,11,4,34,47.65,3.14,14.02,16.57
4051,4,2,1,124,15,1,36,43.43,5.05,12.31,20.15
4052,7,4,2,658,23,0,35,0.28,6.23,11.56,17.0
4053,3,4,2,147,17,1,21,63.78,0.0,3.8,9.96
4054,4,2,1,167,9,0,25,70.39,11.6,4.16,24.89
4055,5,0,3,150,0,0,25,72.3,3.99,13.77,11.15
4056,6,0,3,648,6,0,29,37.19,2.05,0.0,4.02
4057,4,2,1,598,14,0,21,65.52,4.51,0.0,11.07
4058,2,2,1,597,11,0,33,21.09,0.0,2.16,9.58
4059,2,4,2,565,13,4,20,6.73,4.09,6.87,27.02
4060,4,4,2,667,16,0,28,11.06,6.67,12.09,15.58
4061,8,4,2,304,17,3,25,28.7,8.46,5.18,31.78
4062,4,5,5,356,15,0,27,23.81,0.41,12.31,3.42
4063,2,2,1,110,11,0,23,55.77,4.38,6.43,7.91
4064,6,5,5,116,8,4,26,49.06,4.85,8.09,30.13
4065,8,4,2,696,9,0,21,5.85,5.83,1.08,14.36
4066,6,5,5,328,12,3,20,4.86,5.33,2.49,27.94
4067,4,1,4,368,13,4,28,15.04,0.0,26.4,11.66
4068,8,5,5,636,19,0,32,67.82,0.0,4.54,12.78
4069,2,1,4,187,4,0,40,52.44,7.58,0.0,14.98
4070,5,1,6,252,12,0,27,33.15,3.77,0.0,5.13
4071,2,5,5,527,6,2,30,57.87,4.26,0.0,21.17
4072,1,0,3,151,21,0,40,43.21,5.49,13.15,11.91
4073,8,5,5,434,14,0,30,13.76,3.48,5.64,5.72
4074,3,5,5,476,9,0,40,31.85,1.0,8.74,22.88
4075,8,0,3,161,19,3,38,75.79,3.76,0.0,28.68
4076,0,4,2,360,16,0,28,35.6,0.0,12.6,10.59
4077,4,1,4,142,10,1,24,47.0,2.3,12.4,16.85
4078,7,5,5,272,2,0,23,3.7,14.78,1.8,23.94
4079,0,5,5,185,5,3,41,10.56,4.72,16.14,17.95
4080,3,2,1,554,0,0,38,62.51,7.82,14.04,20.7
4081,4,5,5,81,14,1,30,65.52,8.05,17.81,23.35
4082,6,1,4,175,20,2,37,35.62,2.58,0.0,22.84
4083,8,1,4,105,1,1,23,70.24,7.91,8.42,12.93
4084,4,3,0,378,4,4,37,66.96,4.68,0.0,16.51
4085,4,0,3,538,1,1,26,2.9,12.01,22.86,27.92
4086,2,0,3,207,18,1,30,25.37,9.01,6.62,25.98
4087,1,2,1,280,3,0,21,39.78,10.64,8.8,10.98
4088,8,3,0,646,11,2,19,42.93,5.39,0.0,21.75
4089,0,5,5,622,20,0,36,30.17,7.86,0.0,22.37
4090,6,2,1,117,7,0,23,79.48,7.54,14.86,20.14
4091,8,1,4,231,22,0,24,5.52,8.22,10.24,6.05
4092,7,0,3,679,0,0,28,15.66,10.71,12.05,16.86
4093,0,1,6,440,14,0,25,68.97,4.96,24.0,22.8
4094,4,2,1,394,12,0,35,62.97,8.0,17.06,14.66
4095,4,1,6,475,9,0,29,76.49,3.11,6.5,11.48
4096,4,4,2,304,7,3,18,62.84,0.0,16.08,33.94
4097,1,2,1,136,6,0,30,39.53,9.91,0.0,8.12
4098,9,5,5,81,19,0,35,49.92,9.27,7.0,23.86
4099,4,0,3,189,16,0,19,58.23,1.44,9.13,12.63
4100,9,0,3,552,18,1,37,47.76,0.0,7.49,20.78
4101,6,1,4,583,19,1,30,69.72,3.71,9.03,25.1
4102,6,2,1,99,21,0,31,8.47,12.65,18.62,28.06
4103,8,3,0,387,18,4,31,73.08,8.12,1.29,17.89
4104,3,1,4,665,2,3,37,16.29,0.0,5.49,24.23
4105,0,3,0,97,7,1,27,41.07,8.18,24.97,32.41
4106,6,2,1,398,2,2,41,57.5,1.24,11.18,20.15
4107,6,0,3,630,7,1,22,67.91,6.98,0.0,28.07
4108,9,3,0,690,0,4,30,30.5,7.33,4.71,22.0
4109,1,0,3,623,8,0,35,8.36,1.83,10.75,14.74
4110,2,1,4,439,21,0,22,65.01,10.14,14.04,14.13
4111,7,1,4,539,12,0,27,48.9,1.69,11.84,4.82
4112,7,3,0,583,18,0,29,78.52,6.39,6.34,15.86
4113,7,1,6,316,6,0,27,39.98,9.27,8.2,12.62
4114,8,3,0,646,20,0,26,58.07,0.0,17.12,12.71
4115,3,3,0,461,1,1,34,43.32,6.49,7.34,20.62
4116,4,2,1,361,13,1,23,56.97,3.91,13.29,20.79
4117,9,1,4,695,7,1,33,35.52,6.61,9.19,28.23
4118,3,2,1,187,23,0,18,53.39,4.76,9.2,12.23
4119,2,5,5,356,2,2,39,56.35,8.24,8.87,25.12
4120,4,0,3,317,15,0,35,56.8,0.37,10.96,0.83
4121,9,1,6,96,4,0,40,32.42,6.42,7.82,18.73
4122,6,5,5,180,12,0,39,28.1,5.97,10.3,8.1
4123,2,0,3,456,11,0,37,63.58,3.69,5.6,9.04
4124,5,0,3,345,18,0,29,65.96,1.5,8.51,18.56
4125,7,3,0,698,13,0,39,19.64,3.36,21.5,23.86
4126,4,2,1,348,1,1,32,53.55,4.26,13.83,17.59
4127,5,1,6,453,23,0,18,38.15,7.07,18.63,23.89
4128,8,5,5,149,4,3,30,27.99,6.28,6.97,21.81
4129,6,1,6,99,2,1,25,62.64,3.43,18.28,13.78
4130,6,3,0,551,2,0,30,49.86,0.0,8.13,11.77
4131,8,5,5,289,21,1,29,33.76,5.41,5.99,23.93
4132,5,0,3,379,20,0,27,55.33,5.1,12.84,22.2
4133,3,1,6,165,3,4,39,36.14,4.07,1.58,8.01
4134,9,1,4,340,20,1,38,45.73,2.62,3.27,18.55
4135,1,0,3,322,12,0,28,53.28,8.62,14.47,13.46
4136,7,0,3,539,10,3,38,60.26,3.75,8.85,34.54
4137,9,0,3,80,7,0,36,7.49,13.43,14.24,22.82
4138,0,2,1,531,19,4,38,8.23,3.01,6.45,18.84
4139,0,4,2,567,22,0,37,1.26,5.87,0.66,12.04
4140,3,3,0,104,19,4,33,79.02,3.3,14.46,26.16
4141,6,1,6,555,12,1,38,54.7,4.51,7.84,18.73
4142,7,1,4,588,23,0,26,59.31,0.0,4.55,8.77
4143,8,4,2,579,4,2,21,74.98,1.98,24.67,19.76
4144,4,2,1,234,22,2,20,29.16,4.49,6.06,17.57
4145,9,0,3,380,9,1,36,76.46,3.6,32.63,34.12
4146,7,1,6,660,14,2,18,23.5,3.39,0.91,18.76
4147,7,0,3,190,4,2,37,75.6,10.32,13.34,23.24
4148,0,3,0,254,13,1,30,4.93,13.16,14.86,23.98
4149,2,4,2,683,23,0,27,58.99,8.36,7.94,17.0
4150,0,1,6,668,10,4,38,18.3,1.41,15.31,26.76
4151,1,1,6,393,0,0,36,75.08,10.57,8.97,18.16
4152,1,1,4,212,16,1,23,38.21,9.01,18.9,25.56
4153,0,4,2,93,0,4,26,35.22,3.59,7.51,21.79
4154,2,3,0,262,9,0,38,6.28,6.84,11.6,18.01
4155,7,0,3,424,11,0,21,20.38,4.53,0.0,7.8
4156,6,3,0,661,18,1,19,1.5,5.58,18.61,23.87
4157,1,0,3,696,13,4,41,22.09,12.02,5.06,34.49
4158,1,4,2,96,16,3,36,39.07,7.11,0.0,23.9
4159,9,0,3,562,4,0,30,24.17,3.26,0.48,0.34
4160,7,4,2,631,7,4,24,50.44,8.54,17.35,35.35
4161,8,0,3,270,17,0,24,9.02,2.2,1.83,19.25
4162,2,3,0,157,2,0,26,30.19,0.0,7.73,0.0
4163,3,0,3,432,22,1,23,44.52,0.0,5.85,5.77
4164,8,1,4,398,23,0,21,67.29,9.27,17.07,28.1
4165,6,0,3,552,14,0,22,67.3,1.65,4.33,16.57
4166,1,5,5,647,2,4,29,40.73,1.23,12.67,16.43
4167,9,2,1,224,5,0,39,18.29,0.0,6.41,6.91
4168,7,4,2,554,11,0,40,79.64,0.97,5.18,4.09
4169,7,2,1,217,8,4,25,38.74,0.17,16.91,20.6
4170,3,1,6,501,7,0,41,41.7,8.36,5.79,23.39
4171,0,1,6,421,11,2,23,20.55,0.78,10.82,22.96
4172,0,4,2,416,11,1,18,36.91,0.7,8.57,15.63
4173,5,1,6,424,10,1,39,67.07,4.04,0.0,17.52
4174,0,0,3,287,16,4,27,23.52,3.26,5.54,13.63
4175,9,3,0,455,22,0,25,48.68,4.44,0.0,5.62
4176,3,1,4,97,13,0,35,24.67,6.46,0.0,4.52
4177,7,0,3,640,16,1,23,4.1,4.94,8.21,14.99
4178,1,4,2,457,22,0,24,49.32,5.53,10.46,13.99
4179,9,4,2,321,13,1,20,52.77,9.72,12.44,29.18
4180,0,1,4,689,13,0,36,60.74,0.0,6.56,5.46
4181,5,3,0,635,4,0,29,36.29,3.02,11.88,18.83
4182,9,1,4,268,4,2,22,27.83,6.44,20.15,28.04
4183,3,4,2,649,1,1,41,42.3,3.66,7.37,15.44
4184,0,0,3,612,20,0,36,0.92,3.4,9.44,17.41
4185,8,2,1,427,9,1,32,10.51,1.55,3.13,20.82
4186,6,1,6,237,7,3,31,25.2,2.16,11.78,37.84
4187,2,1,4,218,7,0,24,29.72,2.66,11.11,16.49
4188,7,1,6,498,18,4,31,37.77,5.71,10.01,32.36
4189,6,3,0,468,14,1,25,0.33,3.0,2.05,9.54
4190,9,5,5,540,9,1,18,18.1,2.62,5.89,28.89
4191,2,3,0,633,4,1,38,71.06,0.91,8.73,10.89
4192,8,0,3,478,14,0,26,49.55,3.35,5.89,6.54
4193,2,0,3,344,15,1,39,46.35,3.54,11.32,14.38
4194,8,3,0,646,9,3,19,37.62,6.02,0.0,31.31
4195,5,3,0,268,11,0,41,25.45,5.46,11.16,14.59
4196,4,0,3,691,22,0,35,59.59,3.9,5.56,13.43
4197,0,5,5,465,18,0,31,47.14,8.54,0.0,16.29
4198,7,4,2,486,8,4,22,75.71,3.74,11.15,28.85
4199,0,2,1,99,1,3,31,58.93,6.8,6.96,28.76
4200,7,1,4,252,7,1,28,38.67,5.94,1.67,12.95
4201,4,1,4,616,15,2,27,24.99,0.45,18.93,23.29
4202,8,5,5,298,3,2,24,18.41,4.63,17.84,21.57
4203,0,5,5,638,23,0,35,55.84,5.86,6.63,16.71
4204,3,4,2,598,12,1,27,23.03,2.2,8.15,12.5
4205,0,1,4,367,19,1,39,31.03,3.12,0.0,11.17
4206,3,4,2,524,22,0,24,57.54,8.67,8.07,17.08
4207,8,3,0,437,20,0,20,6.45,6.88,1.57,21.96
4208,1,1,4,404,10,4,29,24.88,4.16,16.54,24.6
4209,5,1,6,580,16,0,37,77.25,9.86,4.38,19.94
4210,9,2,1,493,1,4,26,42.76,0.84,17.47,14.82
4211,1,5,5,361,16,1,22,50.91,7.72,0.82,14.62
4212,7,1,6,472,10,0,34,54.44,3.75,4.68,22.63
4213,5,2,1,199,6,4,18,78.72,1.63,2.48,10.03
4214,1,4,2,152,14,1,20,60.27,2.58,2.58,2.35
4215,1,4,2,592,23,1,30,39.36,16.33,11.31,31.87
4216,0,4,2,269,10,1,22,36.55,5.68,9.35,27.7
4217,5,5,5,395,12,0,36,62.44,5.02,16.21,9.82
4218,9,4,2,331,12,0,24,67.85,7.23,10.14,11.62
4219,8,2,1,243,9,2,21,63.57,11.25,0.0,35.35
4220,0,3,0,699,23,0,39,39.09,7.1,10.64,15.5
4221,7,3,0,632,2,1,32,52.02,0.0,4.27,8.2
4222,4,0,3,598,20,0,40,52.21,4.86,6.73,15.77
4223,2,4,2,360,19,2,30,67.56,0.0,10.28,25.84
4224,6,4,2,623,7,2,28,25.03,13.3,12.04,50.21
4225,0,5,5,472,21,0,36,60.46,5.57,0.0,11.43
4226,5,1,6,553,17,0,31,78.65,2.27,16.54,20.77
