date,station,hour,day_of_week,holiday,train_frequency,passenger_count,entry_count,exit_count,crowd_level
301,5,4,2,0,7,113,65,45,1
194,1,7,0,0,6,1306,684,317,2
136,6,17,5,0,11,1448,834,738,0
294,6,16,2,1,7,1385,1012,430,0
317,5,11,4,0,4,159,103,52,1
324,7,13,4,0,5,711,510,332,1
22,6,22,3,0,8,1138,540,258,2
222,8,22,0,0,11,1023,519,562,2
6,7,20,1,0,4,1077,499,413,2
313,8,14,0,0,10,295,126,143,1
90,0,1,1,0,13,613,341,161,2
50,0,22,3,0,11,842,419,290,2
105,1,18,2,0,9,1495,1102,568,0
119,3,4,2,0,14,1097,650,521,2
331,2,2,4,0,13,1053,553,535,2
262,9,14,5,0,10,1180,587,662,2
223,9,7,1,0,7,934,469,496,2
15,9,17,3,0,10,357,233,151,2
334,5,17,0,0,13,768,601,205,0
262,0,5,5,0,7,506,217,170,2
160,3,14,1,0,10,697,385,316,2
167,0,17,1,0,4,285,221,121,2
332,6,17,5,0,10,890,502,226,0
267,5,13,3,0,3,1420,578,649,2
18,5,0,6,0,10,400,232,122,2
361,1,22,6,0,13,814,446,314,2
209,0,10,1,0,10,1053,669,514,0
172,2,9,6,0,10,671,430,365,0
222,0,15,0,0,4,343,264,181,1
260,1,10,3,0,3,1335,717,462,2
99,9,7,3,0,7,1013,731,283,2
167,1,1,1,0,13,182,84,43,1
72,7,14,4,0,12,1312,930,523,2
157,0,5,5,0,10,1281,724,447,0
12,5,7,0,0,5,226,127,87,1
52,3,11,5,0,2,117,52,47,1
37,3,18,4,0,5,812,634,339,2
32,5,4,6,1,6,278,114,116,2
217,5,21,2,0,5,119,51,50,1
325,1,12,5,0,10,1341,873,775,0
81,3,14,6,0,8,478,232,130,2
56,5,13,2,0,3,275,126,110,1
298,1,15,6,0,13,713,558,385,2
69,0,15,1,0,6,1367,1054,731,2
272,8,15,1,0,10,1497,1056,614,2
298,7,19,6,0,10,529,235,237,0
187,6,20,0,0,5,1035,444,375,2
307,1,8,1,0,12,1456,1005,429,0
302,1,9,3,0,3,388,253,130,1
324,0,8,4,0,3,1457,1048,557,2
230,3,16,1,0,14,249,107,146,1
181,9,14,1,0,3,1191,887,486,2
233,2,17,4,0,5,820,642,328,2
57,8,9,3,0,9,970,669,365,2
271,3,6,0,0,10,334,184,137,1
357,0,23,2,0,3,665,331,339,1
234,0,10,5,0,9,605,275,243,2
100,7,15,4,0,11,281,166,149,1
192,0,23,5,0,2,1444,605,437,2
140,2,18,2,0,14,290,127,73,2
253,4,0,3,0,7,775,418,288,1
98,8,4,2,0,4,827,391,393,1
163,5,20,4,0,2,854,590,472,2
56,4,13,2,1,13,1142,780,676,0
273,2,21,2,0,4,559,434,148,2
37,4,8,4,0,5,1045,640,361,2
303,8,22,4,0,11,1468,1132,856,2
355,1,16,0,0,2,1478,1059,719,2
360,4,4,5,0,13,659,362,220,2
363,2,23,1,0,3,1442,833,662,2
230,2,8,1,0,10,690,323,397,2
22,5,20,3,0,4,357,195,212,2
312,2,1,6,0,8,677,421,202,2
246,2,3,3,0,2,851,673,285,1
163,7,6,4,0,6,467,343,261,1
329,7,10,2,0,12,828,582,277,2
268,8,4,4,0,11,645,400,214,2
224,8,11,2,0,10,1289,1027,634,2
194,8,4,0,0,3,197,108,115,1
341,7,1,0,0,10,1082,505,533,2
313,3,15,0,0,13,324,203,133,1
10,8,20,5,0,5,1013,534,364,0
355,7,18,0,0,7,733,562,344,2
354,4,0,6,0,4,961,451,452,2
302,3,12,3,0,8,683,299,302,1
338,1,21,4,0,2,477,264,223,2
350,5,15,2,0,3,1262,907,666,2
49,7,2,2,0,11,677,539,193,2
99,3,13,3,0,12,1378,958,332,2
150,4,4,5,0,9,539,422,307,2
203,8,5,2,0,13,1459,919,433,0
315,6,12,2,0,13,1029,553,464,2
267,2,14,3,0,14,193,150,81,1
20,2,13,1,0,13,1488,893,560,0
44,8,11,4,0,11,317,178,107,1
137,7,5,6,0,4,495,350,171,1
153,1,9,1,0,4,577,241,204,2
336,6,13,2,0,2,1259,607,654,2
263,9,23,6,1,14,1456,958,456,0
107,9,2,4,1,7,560,349,275,2
28,2,8,2,0,10,104,73,50,2
189,2,7,2,0,4,403,200,131,1
223,8,17,1,0,8,854,359,289,2
122,7,8,5,1,14,538,329,141,0
175,3,6,2,0,4,714,513,197,1
8,5,12,3,0,14,682,400,298,2
86,5,7,4,0,4,823,386,173,2
253,3,6,3,0,4,368,228,121,1
328,6,23,1,0,7,127,92,66,1
298,4,19,6,0,12,393,209,195,0
101,5,11,5,1,11,1162,547,445,0
289,6,1,4,0,13,453,300,254,2
300,5,19,1,0,8,264,171,53,2
134,9,3,3,0,5,100,73,42,1
235,3,19,6,0,8,286,150,145,2
214,2,3,6,0,4,284,214,100,1
299,0,5,0,0,8,1439,844,599,2
249,4,1,6,0,9,1129,479,663,2
261,3,7,4,0,10,1175,735,516,0
105,4,0,2,0,6,1120,758,344,2
7,5,12,2,0,8,1440,662,848,2
26,0,16,0,0,11,1135,689,655,2
72,5,22,4,0,13,1139,746,452,2
229,8,5,0,0,5,1057,497,326,2
303,9,4,4,0,10,1103,683,374,2
96,3,14,0,0,12,682,453,233,2
75,4,8,0,1,9,936,624,278,0
292,1,17,0,0,3,197,147,117,1
172,8,6,6,0,8,987,711,208,2
200,8,20,6,0,10,737,495,261,0
275,7,15,4,0,3,572,354,303,1
157,4,15,5,0,8,1419,724,746,0
292,6,12,0,0,10,1303,772,295,2
358,0,11,3,0,9,869,454,459,2
144,1,5,6,0,5,1249,739,738,2
66,0,23,5,1,4,302,235,179,2
264,4,0,0,0,9,316,251,130,1
50,7,8,3,0,8,1391,593,386,0
170,6,0,4,0,13,183,91,69,1
332,6,0,5,0,9,788,468,456,2
350,4,12,2,0,13,633,422,295,2
42,9,9,2,0,11,526,262,177,2
179,2,12,6,0,12,510,310,131,2
195,1,0,1,1,8,1371,740,752,0
108,0,13,5,0,2,967,550,382,2
188,6,1,1,0,11,1269,588,296,2
260,4,12,3,0,4,1281,845,493,2
321,8,11,1,0,7,1064,711,560,2
129,1,3,5,0,6,1104,678,638,2
162,8,0,3,0,4,1379,772,625,2
308,7,21,2,0,8,294,200,166,2
137,8,2,6,0,9,1146,797,403,2
3,6,6,5,0,8,1369,835,448,0
65,3,11,4,0,6,308,133,97,1
232,4,14,3,1,3,784,370,207,2
47,4,11,0,1,8,1012,588,316,2
117,6,22,0,0,12,977,529,439,2
310,5,21,4,0,6,523,418,221,2
55,4,17,1,0,3,904,529,429,2
316,2,12,3,0,7,911,520,416,2
203,6,19,2,1,10,1014,762,283,0
53,7,10,6,0,10,411,273,93,2
304,4,19,5,0,13,1304,734,636,0
331,8,18,4,0,4,451,207,183,2
86,7,15,4,0,8,531,244,312,1
148,0,21,3,0,2,573,278,302,2
285,4,18,0,0,12,185,123,74,2
27,2,4,1,0,8,1306,610,687,2
42,7,7,2,0,9,1024,735,333,2
95,8,13,6,0,5,1186,799,603,2
242,8,20,6,0,9,378,165,202,2
184,2,4,4,0,8,1462,1063,675,2
327,6,1,0,0,6,441,253,119,1
259,7,17,2,1,9,1463,733,753,0
132,5,1,1,0,11,1305,828,579,2
7,3,20,2,0,8,1418,1041,525,0
33,6,5,0,0,5,227,165,57,1
139,3,4,1,0,7,1486,809,873,2
15,6,19,3,0,4,1206,616,431,2
332,8,6,5,0,10,873,566,263,2
184,2,2,4,0,4,116,80,48,1
24,8,13,5,0,4,605,311,284,1
155,1,15,3,0,13,799,475,232,2
301,8,23,2,0,3,996,525,480,1
152,4,17,0,0,13,933,559,484,0
165,4,19,6,0,9,450,288,199,2
220,1,10,5,0,11,638,481,358,0
63,5,8,2,0,5,360,145,153,1
175,3,2,2,0,3,1195,762,449,2
257,7,4,0,0,2,1415,610,616,2
68,4,10,0,0,12,626,296,150,2
175,7,22,2,0,14,513,314,158,2
205,6,8,4,0,12,1131,590,240,0
241,4,21,5,1,14,863,684,496,0
267,2,5,3,0,13,469,258,239,2
92,4,19,3,0,2,471,283,169,2
6,1,2,1,0,6,311,181,185,1
339,9,4,5,0,2,1251,699,377,2
59,3,4,5,0,6,564,395,135,2
320,3,20,0,0,6,972,488,399,2
258,4,13,1,0,8,180,127,54,1
90,1,12,1,0,12,369,192,219,1
100,1,12,4,0,2,308,141,89,1
56,1,20,2,0,4,1295,953,267,0
220,3,10,5,0,10,831,361,429,0
259,3,15,2,0,4,945,600,292,1
212,2,2,4,0,5,1128,624,489,2
211,4,12,3,0,4,437,282,249,1
227,6,5,5,0,10,1164,592,405,2
137,8,23,6,0,5,843,362,190,2
11,2,16,6,0,7,244,178,70,1
117,1,1,0,0,11,288,133,116,1
230,1,20,1,0,13,717,292,366,0
364,1,9,2,1,8,1232,921,623,0
134,0,7,3,1,10,312,234,86,0
343,2,16,2,0,11,355,255,174,1
178,1,2,5,0,14,167,132,37,2
310,2,17,4,0,5,562,342,334,2
72,8,14,4,0,12,809,531,409,2
222,8,17,0,0,10,787,601,449,2
336,2,2,2,0,12,122,61,68,1
252,4,12,2,0,11,112,60,41,1
124,0,8,0,0,5,282,214,82,1
338,5,8,4,1,10,727,573,431,0
346,2,4,5,0,12,666,386,396,2
287,8,10,2,0,5,1362,960,810,2
246,9,5,3,0,13,1480,847,473,0
82,5,3,0,0,3,161,81,62,1
204,3,17,3,0,8,1422,1043,834,0
339,1,17,5,1,11,751,580,192,0
46,0,3,6,0,9,277,188,94,1
251,7,3,1,0,5,156,69,64,1
354,5,20,6,0,7,397,306,118,2
208,1,10,0,0,5,422,328,202,2
40,7,15,0,1,4,1151,815,342,2
363,3,22,1,1,6,176,87,54,1
67,8,19,6,0,10,733,418,437,0
356,7,20,1,0,12,244,103,81,2
338,5,17,4,0,2,112,78,53,1
316,3,21,3,0,5,413,172,222,2
269,2,14,5,0,11,1346,585,350,0
208,6,19,0,0,14,1314,774,762,0
42,9,7,2,0,8,579,305,329,2
161,0,2,2,0,11,1113,820,256,2
44,5,3,4,0,5,735,364,239,1
106,7,21,3,0,10,1207,507,437,0
282,9,19,4,0,6,307,195,105,2
154,8,8,2,0,9,1399,877,457,0
183,5,14,3,0,2,401,305,158,1
78,7,19,3,1,3,701,510,400,0
232,6,18,3,0,3,480,367,136,2
248,4,5,5,0,8,394,233,192,2
37,7,18,4,0,12,987,592,581,0
306,4,16,0,0,7,1370,986,544,2
247,5,12,4,0,12,518,280,292,2
179,6,4,6,0,7,264,115,86,1
106,9,3,3,0,7,822,549,337,1
346,4,6,5,0,6,156,67,56,1
325,2,16,5,0,4,1321,648,602,2
167,8,18,1,0,5,997,527,213,2
68,2,12,0,0,13,630,482,184,2
217,1,2,2,0,10,1126,894,246,2
253,4,6,3,0,9,729,398,320,2
333,3,2,6,0,2,1032,667,325,2
92,5,4,3,0,2,677,481,299,1
37,6,3,4,1,9,916,387,508,2
334,4,18,0,0,4,891,508,399,2
289,2,19,4,0,14,478,270,239,2
345,3,5,4,0,11,1144,705,366,2
36,7,16,3,0,13,256,109,141,1
125,1,3,1,0,5,879,666,303,1
118,5,2,1,0,14,1144,691,571,2
75,4,9,0,0,4,1395,1092,590,2
354,7,4,6,0,8,625,444,276,2
229,6,3,0,0,10,1286,722,561,2
8,3,21,3,0,7,1087,480,476,0
189,2,8,2,0,5,1110,801,616,2
360,4,8,5,0,2,1268,785,725,0
103,6,4,0,0,7,375,243,195,1
15,7,10,3,0,4,1299,613,711,2
107,1,5,4,1,13,170,101,46,2
295,8,20,3,0,12,739,371,423,0
318,8,10,5,0,12,492,224,244,0
45,1,8,5,0,9,684,435,306,0
268,2,13,4,0,2,581,397,305,1
95,7,5,6,0,4,561,427,219,1
285,1,14,0,0,2,211,87,114,1
265,6,1,1,0,13,442,265,221,2
216,6,4,1,0,7,793,353,171,1
82,6,18,0,0,6,792,598,389,2
127,7,17,3,0,6,1493,914,805,0
69,5,16,1,0,3,649,303,337,1
242,5,21,6,1,11,254,187,148,0
100,4,0,4,0,10,844,465,194,2
317,5,3,4,0,5,614,453,301,1
170,1,7,4,0,7,1260,766,394,0
265,9,22,1,0,6,1231,949,471,2
185,2,16,5,0,12,341,262,197,2
336,9,14,2,1,14,1073,550,558,0
61,2,15,0,0,14,256,181,108,1
256,2,23,6,0,11,1295,762,432,0
112,5,18,2,0,13,261,168,55,2
357,2,15,2,0,8,1245,878,389,2
320,4,8,0,0,14,875,600,347,0
275,0,1,4,0,11,638,435,347,2
278,9,14,0,0,3,668,418,156,1
186,8,18,6,0,2,536,271,215,2
336,8,18,2,1,6,1326,776,451,0
257,8,2,0,0,14,1184,674,604,2
103,0,8,0,0,13,1474,789,790,0
19,8,19,0,0,2,577,247,210,2
186,8,13,6,1,3,929,504,393,2
363,3,12,1,0,10,904,541,405,2
345,6,6,4,0,13,692,523,219,2
354,6,5,6,0,2,1276,578,443,2
227,0,8,5,0,6,914,683,208,2
354,3,6,6,0,6,391,303,130,1
170,7,21,4,0,10,1157,638,478,0
110,8,4,0,0,6,1004,716,355,2
299,7,18,0,0,12,1183,720,511,0
324,9,1,4,0,3,418,326,119,1
128,1,15,4,0,6,558,410,179,1
276,0,2,5,0,3,811,460,433,2
91,6,5,2,1,14,1037,587,299,0
113,8,9,3,0,3,696,356,274,2
203,4,9,2,0,5,1176,875,276,2
111,5,6,1,0,2,1067,756,239,1
313,4,10,0,1,9,970,760,441,0
9,2,5,4,0,12,334,203,150,1
304,0,8,5,0,5,1062,783,568,0
116,9,0,6,0,2,488,365,138,1
136,1,21,5,0,5,588,330,162,2
332,0,4,5,0,3,273,143,99,1
92,0,10,3,0,6,453,333,193,2
287,0,21,2,0,4,911,665,522,2
116,1,10,6,1,2,912,554,186,0
225,2,21,3,0,12,1236,904,499,0
32,3,2,6,0,8,1172,833,558,2
358,7,15,3,0,9,701,372,184,2
151,2,12,6,0,3,1362,974,607,2
313,1,16,0,0,12,430,183,107,1
93,4,12,4,0,5,133,82,78,1
208,3,7,0,0,5,169,125,77,1
189,8,14,2,0,6,1033,474,220,2
294,6,4,2,0,9,974,514,393,2
218,2,16,3,0,14,148,108,47,1
165,9,8,6,0,7,1214,707,566,0
307,2,22,1,0,9,256,182,91,1
215,5,7,0,0,6,950,524,450,2
206,8,0,5,0,3,1306,976,583,2
158,2,17,6,1,9,744,403,410,0
309,1,11,3,1,13,1306,791,371,0
172,7,11,6,0,14,1272,782,304,0
242,2,15,6,0,10,614,360,249,2
342,1,5,1,1,6,513,366,256,2
232,3,5,3,0,2,579,391,244,1
102,4,18,6,0,14,1094,870,300,0
226,4,2,4,0,11,537,344,157,2
80,0,21,5,0,4,1453,839,497,0
105,4,20,2,0,14,351,190,101,2
136,5,13,5,0,8,1207,750,332,2
171,3,4,5,0,14,354,215,166,2
42,0,14,2,0,9,1342,1071,604,2
106,3,18,3,0,2,928,419,438,2
233,4,0,4,0,9,1302,1015,303,2
330,4,22,3,0,5,961,627,274,1
44,3,6,4,1,7,1418,881,608,0
32,9,12,6,0,5,1236,718,703,2
12,8,8,0,1,2,1159,707,295,0
140,8,10,2,1,9,550,424,131,0
345,8,15,4,0,6,655,327,300,1
216,3,12,1,0,14,321,155,161,2
309,7,18,3,1,2,1463,1087,329,0
173,0,3,0,0,9,1073,689,237,2
230,6,22,1,1,11,679,360,318,2
0,4,8,2,0,9,423,329,193,2
317,7,4,4,0,12,300,213,126,1
250,0,3,0,0,11,1478,789,401,2
348,0,13,0,0,3,1219,567,628,2
2,8,5,4,0,11,1268,681,571,2
117,0,0,0,0,12,799,332,272,2
237,7,0,1,0,12,604,334,247,2
293,7,22,1,1,11,755,549,218,2
354,2,22,6,0,3,215,166,56,1
125,1,8,1,0,9,757,406,339,2
357,9,19,2,0,11,149,73,74,2
264,4,15,0,0,4,1099,611,271,2
45,2,15,5,0,3,1078,810,404,2
237,4,6,1,0,14,662,311,317,2
171,4,7,5,1,13,987,707,279,0
252,6,7,2,0,9,384,166,108,2
226,1,21,4,0,10,540,368,175,2
76,1,20,1,0,14,1357,616,758,0
180,1,3,0,0,8,233,163,109,1
50,5,8,3,0,14,205,142,58,2
148,4,21,3,0,7,275,136,146,2
31,1,23,5,0,8,517,216,128,2
147,1,19,2,0,9,485,323,175,2
52,2,10,5,0,8,299,193,170,2
276,8,15,5,0,8,231,152,62,1
176,1,15,3,0,3,492,245,190,1
317,4,5,4,1,2,514,357,156,1
165,3,0,6,0,13,1234,590,577,0
283,3,6,5,0,9,1325,712,590,0
189,4,19,2,0,12,160,72,74,2
174,7,21,1,1,10,1291,957,639,0
234,6,17,5,0,5,600,399,276,2
2,9,22,4,0,2,591,278,336,1
233,2,6,4,0,4,157,101,55,1
123,3,7,6,0,2,1300,577,566,0
252,5,18,2,0,8,1190,602,501,0
67,2,22,6,0,3,355,167,152,1
309,4,12,3,0,12,974,749,418,2
200,9,1,6,0,14,319,143,83,2
346,2,18,5,0,5,490,267,168,2
342,0,7,1,0,7,1216,919,283,2
226,0,9,4,0,6,485,216,158,2
364,3,9,2,0,10,1351,639,652,0
229,2,16,0,0,12,1309,878,649,2
54,2,23,0,1,8,489,364,157,2
204,4,21,3,0,2,774,450,336,2
27,7,22,1,0,3,1161,875,275,2
106,3,5,3,0,8,169,98,85,1
312,7,2,6,0,13,1330,1048,297,0
171,6,5,5,0,7,592,331,172,2
146,9,1,1,0,13,761,565,246,2
41,9,13,1,0,4,761,316,259,1
46,2,1,6,0,9,316,212,86,2
40,6,10,0,0,7,1468,1173,574,0
77,7,20,2,0,5,837,623,429,2
284,2,14,6,0,7,986,703,258,2
323,7,7,3,0,8,1435,1037,779,0
40,4,6,0,0,13,1467,1046,726,0
22,1,6,3,0,2,1476,695,360,2
101,8,5,5,0,14,393,222,221,2
119,1,17,2,0,13,926,722,490,0
345,2,13,4,1,6,244,104,130,2
114,2,1,4,0,3,211,160,86,1
118,1,22,1,0,3,422,298,158,1
75,4,20,0,0,2,1491,895,425,0
243,5,19,0,1,10,106,63,53,0
163,4,1,4,0,7,215,130,127,1
251,5,21,1,1,13,956,540,191,0
100,7,4,4,0,10,968,472,306,2
215,8,19,0,0,2,191,117,95,1
350,6,19,2,0,14,202,118,99,2
53,7,21,6,0,8,625,414,245,0
7,7,11,2,0,10,168,111,98,1
98,5,4,2,0,11,1293,771,479,2
100,3,11,4,0,3,1192,760,335,2
288,7,13,3,0,8,1431,804,740,2
178,3,8,5,0,14,503,279,122,0
275,2,10,4,0,10,1462,838,409,0
0,4,17,2,0,9,1306,735,696,0
252,3,13,2,0,5,458,339,98,1
7,2,3,2,0,8,370,182,159,1
63,5,23,2,0,7,1295,786,398,2
147,9,20,2,0,10,1245,708,615,0
21,6,2,2,1,2,178,125,42,1
162,5,4,3,1,7,853,349,198,2
312,5,14,6,0,4,272,159,67,1
326,3,15,6,0,9,351,197,132,2
213,1,16,5,0,5,1125,835,402,2
118,1,15,1,0,14,1455,1060,773,0
256,8,15,6,0,5,1004,550,474,2
44,4,21,4,0,13,1172,835,359,0
142,7,20,4,0,9,1058,434,579,0
166,9,9,0,0,5,705,296,402,2
9,2,11,4,0,10,1271,801,699,2
149,7,23,4,1,11,754,378,321,2
291,4,23,6,1,4,809,502,389,2
116,2,21,6,0,12,1481,673,394,0
280,5,20,2,0,6,882,395,222,2
150,2,3,5,0,13,370,222,85,2
243,3,6,0,0,7,828,567,187,1
186,8,23,6,0,11,1319,738,719,0
163,7,7,4,1,10,562,244,262,0
188,3,5,1,0,13,1022,643,455,2
247,6,5,4,0,8,728,294,294,1
220,8,15,5,0,3,374,220,161,1
93,6,21,4,0,4,355,157,207,2
304,4,15,5,0,11,1093,691,481,2
163,2,19,4,0,8,478,316,194,2
20,4,8,1,0,7,956,572,411,2
166,3,11,0,0,12,499,212,128,2
309,8,12,3,0,9,1371,699,704,2
150,4,1,5,1,9,1229,556,736,0
326,3,16,6,0,10,775,419,246,2
340,8,1,6,0,10,849,615,345,2
263,1,5,6,0,12,1393,784,726,0
251,5,13,1,0,3,415,222,206,1
114,6,23,4,0,4,1094,748,545,2
19,9,15,0,0,13,565,397,197,2
220,9,19,5,0,3,164,114,41,2
206,6,20,5,0,6,1471,1080,677,0
22,0,11,3,0,2,893,422,259,1
295,3,1,3,0,2,1081,735,352,1
240,0,5,4,0,8,1421,790,802,2
345,8,22,4,0,2,445,318,121,1
311,7,23,5,0,5,669,426,204,2
287,3,7,2,0,4,1305,666,485,2
351,8,23,3,0,5,777,368,349,1
40,6,9,0,0,5,1305,603,670,2
65,6,13,4,0,13,1221,700,731,2
69,8,6,1,0,11,120,87,28,1
32,2,20,6,0,11,941,717,217,0
113,6,8,3,0,9,513,243,186,2
46,1,16,6,0,2,847,589,478,2
40,5,9,0,0,7,756,478,323,2
144,2,23,6,0,14,1022,701,418,0
71,4,3,3,0,7,421,170,95,1
160,7,21,1,0,6,758,445,417,2
286,7,10,1,0,4,951,657,402,2
53,2,23,6,0,13,211,149,123,2
181,8,9,1,0,11,1344,927,532,0
123,5,20,6,0,12,296,162,90,0
276,5,12,5,0,14,225,121,106,2
41,2,5,1,1,2,796,601,450,2
110,9,14,0,0,8,1107,876,254,2
44,8,5,4,0,5,845,546,283,1
13,3,15,1,0,10,314,178,106,1
164,5,12,5,0,6,295,153,66,1
223,6,19,1,0,8,413,247,238,2
166,1,6,0,0,13,1078,847,470,2
174,9,5,1,1,8,817,602,297,2
278,3,15,0,0,7,1407,876,372,2
173,2,23,0,0,11,206,160,85,1
131,1,4,0,0,4,709,556,194,1
65,2,0,4,0,11,629,364,273,2
78,6,14,3,0,9,870,349,357,2
172,5,14,6,0,3,869,640,275,2
21,2,6,2,0,6,637,489,328,1
323,3,14,3,0,11,1084,783,449,2
146,8,15,1,0,3,788,465,171,1
212,3,9,4,0,6,881,501,471,2
104,8,8,1,0,6,739,458,393,2
159,8,0,0,0,12,299,141,126,1
141,2,10,3,0,9,268,175,71,2
104,8,16,1,0,3,695,424,353,1
247,0,4,4,0,4,1487,798,771,2
281,3,19,3,0,13,243,100,97,2
106,4,23,3,1,7,328,171,172,2
232,9,8,3,1,4,849,579,497,0
323,9,7,3,1,4,1252,565,618,0
174,0,13,1,0,11,800,479,221,2
120,4,2,3,1,12,1043,549,536,0
176,4,14,3,0,7,686,495,246,1
63,7,11,2,0,10,1197,802,323,2
94,2,11,5,0,2,1027,703,520,2
127,3,11,3,0,10,423,272,120,1
242,6,16,6,0,2,1003,772,556,2
301,3,16,2,0,7,362,164,181,1
259,1,23,2,0,7,128,100,30,1
174,1,17,1,0,6,509,276,279,2
84,7,21,2,0,6,986,541,204,2
181,1,7,1,0,7,1156,783,435,2
277,6,10,6,1,2,979,589,316,0
115,6,8,5,0,10,293,230,79,2
172,7,0,6,0,4,949,431,214,2
93,0,16,4,0,4,1045,542,294,1
75,6,2,0,0,11,466,202,158,1
70,3,7,2,0,12,1098,451,548,0
80,3,7,5,0,13,542,382,261,0
202,7,14,1,1,11,274,125,158,2
30,9,18,4,0,12,1384,916,666,0
210,5,18,2,1,4,772,397,251,0
115,5,5,5,0,7,1126,530,279,2
221,2,11,6,0,13,116,50,60,2
265,3,16,1,0,9,562,263,325,1
363,5,8,1,0,10,116,82,28,2
212,7,23,4,0,9,1293,562,529,2
165,4,21,6,1,4,513,379,104,0
267,0,23,3,0,12,1365,1022,777,2
142,1,17,4,0,14,483,209,223,0
39,2,6,6,0,9,699,363,171,2
282,3,10,4,0,6,1233,719,486,2
241,8,5,5,0,8,382,163,143,2
160,1,11,1,0,11,1239,849,453,2
335,6,1,1,0,9,135,57,38,1
239,9,15,3,0,7,1427,601,728,2
282,3,4,4,0,11,1251,529,452,2
338,5,4,4,0,11,241,128,83,1
158,9,3,6,1,13,672,287,238,0
242,9,0,6,0,5,307,242,126,1
300,7,12,1,0,11,1254,795,315,2
63,2,20,2,0,4,1382,674,601,0
304,6,3,5,0,4,1187,578,623,2
171,4,17,5,1,10,1091,752,551,0
156,8,4,4,0,6,745,355,381,1
64,9,22,3,0,14,528,403,173,2
252,1,16,2,0,5,1429,716,463,2
85,2,4,3,0,4,730,435,324,1
74,4,2,6,1,8,491,325,244,2
61,4,20,0,0,12,992,500,373,0
261,7,15,4,0,14,1032,485,519,2
40,1,0,0,0,3,117,48,65,1
90,7,19,1,0,13,293,130,107,2
158,6,13,6,0,3,828,656,355,2
355,5,23,0,0,3,1092,842,459,1
12,3,12,0,0,13,843,434,397,2
344,7,8,3,1,8,887,586,512,0
282,4,9,4,0,4,1078,445,490,2
286,1,19,1,0,7,861,669,493,2
177,8,12,4,0,7,715,426,210,1
103,9,18,0,0,14,574,347,179,0
132,9,5,1,0,12,203,91,105,1
22,7,2,3,0,13,1157,805,463,2
283,9,0,5,0,6,1254,797,342,2
153,3,15,1,1,14,1122,830,320,0
60,5,6,6,0,13,1200,776,285,0
123,9,7,6,0,13,156,65,57,2
189,0,20,2,0,8,978,514,384,0
321,4,1,1,0,3,1470,1053,348,2
21,7,9,2,1,2,1476,704,589,0
29,8,0,3,0,11,1185,677,439,2
236,1,18,0,1,11,1327,537,630,0
55,2,11,1,1,10,507,355,204,2
144,6,5,6,0,3,533,407,248,1
250,0,14,0,0,8,1169,568,650,2
242,0,5,6,0,5,690,477,396,2
212,1,11,4,0,10,1325,913,457,2
358,9,12,3,0,12,1448,811,433,0
72,4,6,4,0,7,1267,721,754,2
131,2,3,0,0,3,1451,773,596,2
239,0,2,3,0,12,1051,457,480,2
309,8,5,3,0,7,162,76,55,1
255,7,6,5,0,10,558,438,140,2
9,8,11,4,0,2,1453,776,783,2
289,4,16,4,0,2,648,336,311,1
333,3,16,6,0,6,595,304,220,2
273,8,18,2,1,14,1446,758,415,0
142,7,17,4,0,4,256,137,72,1
286,9,20,1,1,13,583,294,184,0
78,3,2,3,0,5,1121,649,331,2
25,5,14,6,0,2,1466,1142,861,2
20,0,21,1,0,8,1417,762,597,0
169,8,1,3,0,8,1363,986,599,2
3,3,20,5,0,6,177,75,76,2
117,7,17,0,0,3,1461,1064,317,0
315,4,9,2,0,9,402,299,178,2
96,4,12,0,0,8,1431,949,361,2
23,6,16,4,0,10,974,501,459,2
155,9,7,3,0,2,1378,841,333,2
324,8,21,4,0,12,119,94,61,2
23,6,3,4,0,14,1166,660,551,2
17,6,12,5,0,6,651,300,348,2
327,9,21,0,0,3,1399,566,445,0
58,5,13,4,0,13,829,412,217,2
93,5,5,4,0,4,989,785,399,1
133,4,21,2,0,7,362,218,204,2
197,2,21,3,0,9,1004,438,301,0
151,3,13,6,0,9,1039,636,598,2
27,4,8,1,0,13,421,227,93,2
155,0,22,3,1,8,1111,575,300,0
293,1,6,1,0,4,130,83,33,1
127,2,7,3,0,4,1012,646,492,2
345,2,23,4,0,8,1284,937,765,2
135,9,5,4,1,3,963,709,216,2
12,3,9,0,0,5,499,347,274,2
177,5,11,4,0,12,694,327,387,2
233,9,20,4,0,6,745,469,371,2
352,8,3,4,0,2,1433,1030,318,2
100,0,13,4,0,5,925,545,186,1
124,3,11,0,0,10,962,430,356,2
199,3,16,5,0,10,1479,1020,855,0
242,1,2,6,0,14,1032,573,571,0
67,4,7,6,0,13,909,553,201,0
254,0,11,4,1,14,465,231,94,2
4,3,21,6,1,5,498,208,201,0
241,1,16,5,0,3,1039,729,492,2
91,1,3,2,0,7,254,129,119,1
162,9,17,3,0,5,943,381,393,2
214,1,14,6,0,6,1397,1040,714,2
110,5,5,0,0,2,102,72,33,1
296,6,3,4,1,12,638,371,348,2
187,4,9,0,0,8,212,144,93,2
254,9,3,4,0,14,317,184,65,2
280,6,22,2,1,6,423,213,231,2
199,2,10,5,0,13,612,372,268,0
154,1,11,2,0,9,576,418,151,1
46,1,10,6,0,6,1089,553,230,0
221,3,15,6,0,7,882,451,316,2
128,4,15,4,0,6,748,483,430,1
