date,station,hour,day_of_week,holiday,train_frequency,passenger_count,entry_count,exit_count,crowd_level
2025-07-13,Guntur,0,6,0,2,879,611,521,Medium
2025-02-09,Visakhapatnam,9,6,0,7,1231,846,442,High
2025-03-06,Nellore,3,3,0,11,693,533,286,Medium
2025-09-15,Guntur,3,0,0,8,704,351,202,Low
2025-07-05,Guntur,15,5,0,13,624,413,220,Medium
2025-09-16,Nizamabad,14,1,0,3,154,111,34,Low
2025-02-12,Nizamabad,5,2,0,14,1419,892,500,High
2025-11-14,Nizamabad,21,4,0,3,913,386,307,Medium
2025-09-07,Tirupati,17,6,0,8,650,341,294,High
2025-07-06,Nellore,10,6,0,6,535,331,250,Medium
2025-04-23,Warangal,13,2,0,6,705,517,227,Low
2025-04-25,Guntur,18,4,0,13,1322,538,757,High
2025-05-22,Secunderabad,11,3,0,12,211,136,47,Low
2025-07-27,Tirupati,2,6,0,9,464,326,107,Medium
2025-10-08,Kurnool,18,2,0,3,318,219,182,Low
2025-08-18,Warangal,4,0,0,9,639,305,175,Low
2025-01-21,Secunderabad,20,1,0,7,847,573,507,Medium
2025-12-31,Nizamabad,13,2,1,5,793,468,466,Medium
2025-06-12,Visakhapatnam,7,3,0,2,771,502,259,Medium
2025-07-26,Visakhapatnam,2,5,0,3,1166,918,270,Medium
2025-02-11,Hyderabad,8,1,0,7,1021,688,457,Medium
2025-11-06,Nizamabad,20,3,1,9,1090,471,314,High
2025-08-22,Tirupati,3,4,0,8,452,279,214,Low
2025-04-03,Secunderabad,13,3,0,11,722,443,394,Medium
2025-03-24,Tirupati,5,0,0,8,1492,762,517,Medium
2025-01-04,Secunderabad,20,5,0,14,1289,597,633,High
2025-05-03,Vijayawada,23,5,0,12,930,375,527,Medium
2025-09-16,Nizamabad,22,1,0,11,362,207,117,Low
2025-05-23,Vijayawada,23,4,0,7,1050,552,242,Medium
2025-02-03,Hyderabad,15,0,0,10,1099,580,634,Medium
2025-05-25,Visakhapatnam,4,6,0,7,885,666,287,Medium
2025-09-21,Guntur,17,6,0,10,722,322,415,High
2025-01-21,Tirupati,15,1,1,3,346,175,132,Low
2025-05-31,Guntur,0,5,0,8,1498,1003,381,High
2025-04-26,Secunderabad,21,5,0,3,1122,548,514,High
2025-10-27,Guntur,21,0,0,8,1087,578,581,High
2025-01-13,Nizamabad,12,0,0,4,1483,743,657,Medium
2025-12-14,Kurnool,5,6,0,5,1382,972,391,Medium
2025-09-27,Kurnool,14,5,0,2,227,167,86,Low
2025-03-17,Guntur,11,0,0,9,345,170,199,Low
2025-03-05,Secunderabad,0,2,0,5,730,463,364,Low
2025-02-25,Tirupati,0,1,0,4,231,150,73,Low
2025-11-07,Nellore,7,4,0,5,355,212,72,Low
2025-11-03,Hyderabad,1,0,0,7,282,129,151,Low
2025-10-15,Nellore,14,2,0,10,439,227,89,Low
2025-07-27,Visakhapatnam,14,6,1,5,1472,956,758,High
2025-09-03,Nizamabad,19,2,0,11,510,322,120,Medium
2025-04-10,Nizamabad,5,3,0,14,1161,919,639,Medium
2025-06-26,Hyderabad,22,3,0,10,377,206,101,Low
2025-05-22,Vijayawada,18,3,0,11,117,89,38,Medium
2025-05-24,Hyderabad,3,5,0,13,166,129,81,Medium
2025-07-17,Nizamabad,16,3,0,7,1403,1109,617,Medium
2025-05-22,Kurnool,3,3,0,10,1217,861,306,Medium
2025-09-05,Kurnool,14,4,0,9,146,92,71,Low
2025-02-02,Nellore,17,6,0,4,1010,750,542,High
2025-06-22,Hyderabad,18,6,0,10,507,360,116,High
2025-12-14,Guntur,13,6,0,9,1259,927,678,Medium
2025-01-09,Hyderabad,2,3,0,8,375,168,108,Low
2025-04-21,Warangal,16,0,0,10,177,89,64,Low
2025-06-04,Nizamabad,20,2,0,3,201,105,102,Low
2025-01-05,Tirupati,21,6,0,5,1407,645,587,High
2025-02-02,Nellore,4,6,0,12,675,441,373,Medium
2025-11-06,Guntur,7,3,0,14,1255,759,698,High
2025-10-07,Guntur,12,1,0,11,537,356,271,Medium
2025-05-31,Warangal,11,5,0,7,1198,518,332,Medium
2025-07-17,Visakhapatnam,1,3,0,8,168,105,98,Low
2025-02-24,Warangal,21,0,0,4,556,325,320,Medium
2025-06-13,Secunderabad,0,4,0,11,713,506,202,Medium
2025-12-15,Hyderabad,3,0,0,14,221,176,130,Low
2025-09-17,Warangal,15,2,1,4,269,109,156,Low
2025-07-07,Warangal,20,0,0,5,1336,841,314,High
2025-12-16,Guntur,10,1,0,4,320,137,122,Low
2025-11-04,Kurnool,2,1,0,2,871,621,371,Low
2025-02-12,Kurnool,19,2,0,11,1283,987,637,High
2025-09-20,Kurnool,15,5,0,2,990,589,449,Medium
2025-09-13,Nellore,15,5,0,13,906,549,497,Medium
2025-08-29,Nizamabad,16,4,0,8,352,158,98,Low
2025-01-06,Vijayawada,5,0,0,2,1401,562,442,Medium
2025-12-24,Hyderabad,19,2,0,11,287,145,114,Medium
2025-01-24,Nizamabad,13,4,0,8,1366,1057,811,Medium
2025-10-08,Kurnool,13,2,0,11,616,312,189,Medium
2025-10-10,Visakhapatnam,20,4,0,12,287,165,92,Medium
2025-06-14,Secunderabad,5,5,0,3,421,240,231,Low
2025-12-18,Hyderabad,20,3,1,7,1233,570,727,High
2025-02-24,Tirupati,18,0,0,4,711,471,149,Medium
2025-07-13,Nellore,9,6,0,6,1324,624,753,High
2025-11-09,Vijayawada,13,6,0,14,503,331,237,Medium
2025-08-26,Hyderabad,23,1,1,11,453,215,199,Medium
2025-12-30,Hyderabad,9,1,0,11,1037,663,595,High
2025-10-09,Nellore,13,3,1,2,359,241,155,Low
2025-09-08,Nizamabad,7,0,0,9,239,141,94,Medium
2025-12-20,Tirupati,19,5,0,3,133,53,55,Medium
2025-07-05,Visakhapatnam,21,5,0,6,383,289,220,Medium
2025-05-12,Vijayawada,6,0,0,7,228,104,59,Low
2025-02-25,Guntur,13,1,0,13,672,486,358,Medium
2025-09-10,Guntur,18,2,0,8,1187,900,320,High
2025-05-26,Visakhapatnam,15,0,0,11,328,239,147,Low
2025-05-16,Secunderabad,11,4,0,12,514,411,163,Medium
2025-08-24,Tirupati,10,6,0,2,556,327,312,Medium
2025-02-14,Kurnool,7,4,0,13,519,221,220,Medium
2025-06-25,Guntur,1,2,0,6,1458,904,321,Medium
2025-10-29,Nizamabad,8,2,0,8,1053,595,249,Medium
2025-06-27,Visakhapatnam,11,4,0,10,825,624,358,Medium
2025-08-12,Kurnool,2,1,0,11,1189,519,600,Medium
2025-07-11,Nizamabad,13,4,0,8,530,225,151,Low
2025-08-11,Nizamabad,19,0,0,2,545,397,139,Medium
2025-05-11,Nizamabad,4,6,0,2,219,126,60,Low
2025-05-05,Hyderabad,9,0,0,10,253,182,139,Medium
2025-12-10,Warangal,0,2,0,13,486,224,138,Medium
2025-06-10,Nizamabad,23,1,0,11,1147,841,514,Medium
2025-11-19,Visakhapatnam,11,2,0,2,1329,591,545,Medium
2025-02-04,Kurnool,12,1,0,5,470,259,100,Low
2025-12-04,Secunderabad,1,3,0,3,470,366,153,Low
2025-02-21,Vijayawada,12,4,0,10,538,260,114,Low
2025-08-22,Tirupati,13,4,0,8,1044,753,364,Medium
2025-08-25,Secunderabad,14,0,1,7,1239,933,486,High
2025-02-10,Nizamabad,4,0,0,13,738,548,354,Medium
2025-06-05,Tirupati,9,3,0,5,1392,681,363,Medium
2025-08-06,Secunderabad,23,2,0,4,1204,755,325,Medium
2025-07-25,Vijayawada,16,4,0,8,642,266,352,Low
2025-02-23,Kurnool,9,6,0,6,1014,781,343,High
2025-11-20,Nellore,23,3,0,4,766,595,458,Low
2025-08-22,Secunderabad,21,4,0,5,1231,793,662,High
2025-01-20,Nizamabad,14,0,0,4,179,93,50,Low
2025-11-15,Nellore,17,5,0,10,324,236,168,Medium
2025-11-05,Nellore,3,2,0,14,457,267,145,Medium
2025-07-26,Kurnool,15,5,0,4,755,374,284,Medium
2025-04-25,Warangal,6,4,0,4,1464,1053,551,Medium
2025-05-30,Guntur,7,4,0,3,862,420,395,Medium
2025-06-18,Warangal,21,2,0,13,756,390,171,High
2025-08-09,Kurnool,17,5,0,13,643,336,199,High
2025-12-25,Nizamabad,21,3,0,10,239,185,88,Medium
2025-03-06,Visakhapatnam,4,3,0,6,622,431,252,Low
2025-04-01,Guntur,13,1,0,2,528,287,162,Low
2025-12-15,Kurnool,22,0,0,14,601,266,286,Medium
2025-02-01,Kurnool,2,5,0,4,1021,423,395,Medium
2025-02-18,Tirupati,15,1,0,2,588,337,332,Low
2025-02-21,Nellore,11,4,0,14,1491,959,720,High
2025-08-12,Visakhapatnam,22,1,0,4,836,615,429,Low
2025-10-20,Nizamabad,3,0,0,2,1015,577,267,Low
2025-06-14,Guntur,0,5,0,9,981,519,258,Medium
2025-10-11,Hyderabad,6,5,0,3,605,337,130,Low
2025-05-31,Visakhapatnam,11,5,0,8,863,477,296,Medium
2025-09-13,Vijayawada,14,5,1,6,720,379,418,Medium
2025-02-06,Secunderabad,23,3,0,9,1448,1047,737,Medium
2025-05-11,Secunderabad,17,6,0,3,287,225,88,Medium
2025-01-25,Visakhapatnam,14,5,0,7,1441,1075,423,High
2025-02-08,Vijayawada,23,5,0,4,349,222,177,Low
2025-07-09,Guntur,4,2,0,12,581,329,325,Medium
2025-08-19,Nizamabad,7,1,0,12,1156,582,257,High
2025-10-30,Secunderabad,17,3,1,14,1209,837,650,High
2025-06-27,Guntur,2,4,0,12,1384,1002,541,Medium
2025-01-06,Visakhapatnam,18,0,0,14,923,587,231,High
2025-04-04,Visakhapatnam,3,4,0,3,1408,972,585,Medium
2025-06-13,Guntur,3,4,0,4,1093,764,298,Medium
2025-08-02,Warangal,0,5,0,11,219,145,109,Medium
2025-05-14,Nizamabad,15,2,0,2,398,309,176,Low
2025-07-31,Warangal,10,3,0,11,1368,710,440,High
2025-07-23,Warangal,10,2,1,6,1110,649,602,High
2025-11-29,Guntur,12,5,0,9,1013,533,214,Medium
2025-01-19,Warangal,11,6,0,7,810,549,319,Medium
2025-01-15,Warangal,10,2,0,10,605,262,181,Medium
2025-08-14,Kurnool,2,3,0,4,718,514,164,Low
2025-03-20,Tirupati,15,3,0,6,1347,638,584,Medium
2025-04-06,Secunderabad,12,6,0,5,141,94,83,Low
2025-07-31,Vijayawada,19,3,0,12,355,190,88,Medium
2025-09-16,Warangal,16,1,0,11,268,208,71,Low
2025-01-12,Warangal,15,6,0,9,234,187,79,Low
2025-01-01,Tirupati,13,2,0,2,714,349,368,Low
2025-12-21,Tirupati,19,6,0,10,915,432,540,High
2025-12-27,Kurnool,12,5,0,5,504,295,153,Low
2025-11-27,Nellore,8,3,0,4,1271,589,676,Medium
2025-01-19,Nizamabad,21,6,0,9,599,461,270,High
2025-08-07,Visakhapatnam,4,3,0,11,320,157,107,Low
2025-10-26,Secunderabad,17,6,0,2,373,283,92,Medium
2025-11-14,Hyderabad,17,4,0,14,676,487,300,High
2025-12-10,Vijayawada,22,2,0,7,1464,676,600,Medium
2025-12-25,Secunderabad,20,3,0,14,642,305,150,High
2025-05-20,Hyderabad,1,1,0,2,1068,632,384,Low
2025-05-13,Secunderabad,12,1,0,6,479,220,160,Low
2025-01-22,Guntur,7,2,0,13,464,236,176,Medium
2025-05-20,Nizamabad,13,1,1,8,608,349,166,Medium
2025-06-08,Nellore,14,6,0,12,1041,739,381,High
2025-08-05,Vijayawada,9,1,0,2,1315,926,427,Medium
2025-08-04,Hyderabad,2,0,0,6,1027,804,366,Medium
2025-02-28,Warangal,10,4,0,3,722,546,237,Medium
2025-07-14,Kurnool,5,0,0,5,1113,598,457,Medium
2025-03-10,Secunderabad,10,0,0,13,138,102,40,Medium
2025-08-01,Kurnool,17,4,0,12,238,108,141,Medium
2025-05-19,Tirupati,4,0,0,6,954,465,542,Medium
2025-01-16,Vijayawada,16,3,0,14,624,273,273,Medium
2025-01-15,Nizamabad,17,2,0,10,341,246,154,Medium
2025-04-01,Nellore,14,1,0,12,1159,914,292,Medium
2025-12-18,Tirupati,23,3,0,6,1118,575,305,Medium
2025-09-13,Warangal,18,5,0,4,1180,590,483,High
2025-11-25,Hyderabad,20,1,0,12,437,333,251,Medium
2025-12-25,Tirupati,2,3,0,10,543,307,133,Low
2025-08-02,Visakhapatnam,2,5,1,3,299,207,168,Medium
2025-07-26,Secunderabad,1,5,0,8,936,376,478,Medium
2025-01-12,Tirupati,6,6,0,8,190,150,102,Low
2025-09-24,Nizamabad,6,2,0,11,483,348,230,Low
2025-10-18,Nizamabad,9,5,0,6,504,379,215,Medium
2025-07-25,Hyderabad,18,4,0,7,1224,731,320,High
2025-11-17,Secunderabad,15,0,0,13,650,304,242,Medium
2025-06-01,Visakhapatnam,21,6,0,4,1183,746,438,High
2025-02-22,Secunderabad,17,5,0,3,476,350,253,Medium
2025-11-24,Guntur,5,0,0,8,712,469,400,Low
2025-04-15,Nizamabad,10,1,0,3,997,408,534,Medium
2025-11-07,Secunderabad,8,4,0,2,626,274,267,Low
2025-10-02,Kurnool,21,3,0,13,865,498,433,High
2025-05-14,Kurnool,5,2,0,5,475,203,156,Low
2025-02-14,Tirupati,8,4,0,10,596,467,354,Medium
2025-03-27,Hyderabad,19,3,0,3,1303,770,351,Medium
2025-04-15,Nellore,22,1,0,11,484,377,286,Low
2025-09-06,Visakhapatnam,1,5,0,4,911,695,457,Medium
2025-09-03,Guntur,20,2,0,7,941,622,476,Medium
2025-05-25,Warangal,1,6,0,13,1266,986,280,High
2025-02-17,Kurnool,23,0,0,6,1041,536,538,Medium
2025-02-19,Vijayawada,16,2,0,8,1457,706,636,Medium
2025-01-19,Hyderabad,17,6,0,12,939,531,482,High
2025-06-23,Tirupati,21,0,0,2,971,736,416,Medium
2025-04-28,Nellore,16,0,0,2,393,189,100,Low
2025-08-06,Vijayawada,18,2,0,6,637,428,353,Medium
2025-04-19,Warangal,17,5,0,7,247,192,118,Medium
2025-03-18,Vijayawada,0,1,0,8,1404,704,774,Medium
2025-10-25,Visakhapatnam,3,5,0,5,829,497,213,Medium
2025-09-11,Nellore,4,3,0,10,348,148,135,Low
2025-11-09,Kurnool,9,6,0,3,512,239,301,Medium
2025-04-14,Vijayawada,5,0,0,12,233,96,106,Low
2025-03-20,Visakhapatnam,22,3,0,13,988,581,558,Medium
2025-05-26,Warangal,0,0,0,12,809,371,177,Medium
2025-09-16,Nizamabad,19,1,0,8,1075,684,362,High
2025-12-30,Nizamabad,0,1,0,11,451,306,210,Low
2025-04-01,Warangal,0,1,0,4,384,170,113,Low
2025-05-19,Secunderabad,20,0,0,8,646,318,267,Medium
2025-01-23,Kurnool,17,3,1,13,516,317,274,High
2025-02-22,Guntur,17,5,0,11,937,644,240,High
2025-10-29,Secunderabad,7,2,0,7,1438,778,801,High
2025-04-25,Vijayawada,2,4,0,13,1021,764,360,Medium
2025-06-23,Vijayawada,12,0,0,12,1363,1051,498,Medium
2025-10-08,Nellore,17,2,0,14,233,161,66,Medium
2025-11-07,Warangal,12,4,0,11,596,327,182,Medium
2025-01-11,Guntur,13,5,0,3,1327,819,566,Medium
2025-12-15,Kurnool,0,0,1,7,1049,720,259,Medium
2025-04-10,Guntur,15,3,0,2,1457,961,728,Medium
2025-01-15,Secunderabad,0,2,0,13,429,297,97,Medium
2025-03-22,Kurnool,22,5,0,9,892,598,467,Medium
2025-01-11,Nellore,2,5,0,11,1126,817,523,High
2025-09-14,Kurnool,16,6,0,8,308,232,156,Low
2025-10-17,Visakhapatnam,3,4,0,12,906,503,413,Medium
2025-10-07,Visakhapatnam,14,1,0,10,844,382,367,Medium
2025-09-12,Hyderabad,6,4,0,2,725,444,201,Low
2025-10-05,Nellore,1,6,0,14,513,247,189,Medium
2025-12-23,Visakhapatnam,20,1,0,6,769,465,176,Medium
2025-07-03,Warangal,3,3,0,8,436,338,170,Low
2025-10-26,Secunderabad,4,6,0,10,457,243,273,Medium
2025-12-23,Nellore,19,1,0,2,1362,1033,480,Medium
2025-10-13,Nizamabad,15,0,0,3,914,573,263,Low
2025-11-23,Secunderabad,11,6,0,14,892,391,212,High
2025-02-16,Guntur,17,6,0,11,1146,905,348,High
2025-11-11,Nellore,4,1,0,3,854,423,301,Low
2025-03-24,Vijayawada,16,0,0,12,1259,544,520,Medium
2025-11-01,Hyderabad,2,5,0,14,179,129,42,Medium
2025-07-02,Warangal,7,2,0,8,292,184,167,Medium
2025-06-04,Nizamabad,23,2,0,8,191,102,42,Low
2025-04-03,Hyderabad,21,3,0,3,1369,868,704,High
2025-02-01,Vijayawada,6,5,0,2,114,78,30,Low
2025-04-19,Hyderabad,10,5,0,10,971,422,410,High
2025-05-16,Visakhapatnam,10,4,1,11,621,279,205,High
2025-11-06,Nellore,4,3,0,11,1277,839,337,Medium
2025-02-28,Hyderabad,9,4,0,4,968,572,325,Medium
2025-12-09,Vijayawada,5,1,1,2,569,421,210,Medium
2025-11-23,Vijayawada,16,6,0,7,606,415,304,Medium
2025-10-08,Warangal,18,2,0,11,1256,988,307,High
2025-02-14,Kurnool,1,4,0,6,492,309,250,Low
2025-06-19,Vijayawada,7,3,0,14,1477,899,646,High
2025-08-06,Secunderabad,15,2,0,11,1192,493,673,Medium
2025-12-25,Nellore,17,3,0,11,1224,973,467,High
2025-08-26,Nizamabad,19,1,1,6,1345,984,719,High
2025-08-29,Kurnool,16,4,0,2,1457,1062,561,Medium
2025-01-03,Secunderabad,3,4,0,13,1499,903,346,High
2025-05-24,Warangal,5,5,1,12,439,306,163,High
2025-05-07,Warangal,5,2,0,12,1319,899,608,Medium
2025-07-30,Kurnool,16,2,0,4,944,586,565,Low
2025-01-09,Hyderabad,1,3,0,10,217,136,106,Low
2025-06-11,Tirupati,16,2,0,5,379,244,165,Low
2025-12-10,Guntur,8,2,0,2,1178,744,338,Medium
2025-07-19,Guntur,13,5,0,5,965,604,319,Medium
2025-07-31,Secunderabad,3,3,0,2,874,624,408,Low
2025-10-24,Kurnool,18,4,0,8,423,327,122,Medium
2025-09-15,Secunderabad,19,0,1,13,1338,702,374,High
2025-06-22,Warangal,16,6,0,8,1247,896,661,Medium
2025-07-03,Tirupati,3,3,0,14,978,501,222,Medium
2025-10-09,Hyderabad,20,3,0,8,1346,751,569,High
2025-09-28,Vijayawada,0,6,0,3,178,105,60,Low
2025-01-24,Warangal,23,4,0,7,763,572,196,Low
2025-01-19,Visakhapatnam,10,6,0,6,1237,758,670,High
2025-09-24,Secunderabad,2,2,0,5,937,627,558,Low
2025-01-11,Nizamabad,14,5,0,13,132,69,71,Medium
2025-09-01,Visakhapatnam,11,0,0,10,1031,613,438,Medium
2025-06-06,Warangal,4,4,0,10,1110,758,635,Medium
2025-11-02,Guntur,23,6,0,11,1078,538,545,Medium
2025-06-26,Secunderabad,14,3,0,12,1382,659,790,Medium
2025-05-24,Secunderabad,21,5,0,11,599,383,145,High
2025-01-31,Guntur,20,4,0,5,1409,967,477,High
2025-09-17,Visakhapatnam,23,2,0,2,621,473,217,Low
2025-08-02,Hyderabad,22,5,0,8,905,511,489,Medium
2025-03-16,Vijayawada,8,6,0,9,857,374,336,High
2025-11-20,Secunderabad,21,3,0,11,939,526,240,High
2025-08-25,Hyderabad,0,0,0,5,741,390,327,Low
2025-08-11,Hyderabad,16,0,0,6,334,258,198,Low
2025-12-12,Warangal,1,4,0,13,105,82,54,Low
2025-09-22,Secunderabad,3,0,0,13,1317,1043,321,Medium
2025-11-08,Kurnool,18,5,0,7,899,384,390,High
2025-10-19,Nizamabad,7,6,0,2,936,747,340,Medium
2025-10-24,Kurnool,20,4,0,10,1295,810,412,High
2025-03-09,Vijayawada,19,6,0,8,274,153,124,Medium
2025-12-01,Tirupati,22,0,1,11,915,494,290,High
2025-04-29,Nizamabad,6,1,1,9,1338,1006,667,High
2025-01-18,Visakhapatnam,21,5,0,8,463,296,147,Medium
2025-10-09,Kurnool,11,3,0,5,898,376,269,Low
2025-02-12,Secunderabad,7,2,0,13,643,479,225,Medium
2025-09-12,Visakhapatnam,12,4,0,3,1164,670,613,Medium
2025-03-11,Nellore,18,1,0,9,317,155,89,Medium
2025-07-12,Secunderabad,11,5,0,14,1223,603,700,High
2025-05-08,Warangal,6,3,0,8,812,482,469,Medium
2025-06-06,Vijayawada,9,4,1,7,853,605,366,High
2025-09-28,Secunderabad,15,6,0,14,256,116,149,Medium
2025-06-30,Kurnool,7,0,0,9,599,389,246,Medium
2025-05-23,Secunderabad,11,4,0,11,202,88,55,Low
2025-02-16,Visakhapatnam,3,6,0,6,1415,823,678,Medium
2025-01-07,Hyderabad,1,1,0,13,1330,976,299,Medium
2025-06-19,Hyderabad,1,3,0,13,938,667,252,Medium
2025-10-08,Nellore,14,2,0,8,1244,684,649,Medium
2025-02-13,Kurnool,6,3,0,8,616,366,224,Low
2025-06-26,Nizamabad,5,3,0,13,746,299,226,Medium
2025-12-09,Vijayawada,22,1,0,8,1044,456,591,Medium
2025-07-30,Guntur,22,2,1,5,1459,739,720,High
2025-09-06,Nellore,6,5,0,2,652,295,282,Low
2025-08-30,Visakhapatnam,6,5,1,11,793,618,288,High
2025-09-20,Kurnool,4,5,0,5,301,212,99,Low
2025-11-23,Tirupati,11,6,1,11,1291,618,521,High
2025-08-27,Nizamabad,15,2,0,10,356,193,142,Low
2025-09-11,Tirupati,4,3,0,7,241,165,68,Low
2025-05-14,Tirupati,15,2,0,7,610,320,263,Low
2025-08-13,Hyderabad,6,2,0,3,1143,653,358,Low
2025-09-28,Vijayawada,3,6,0,10,245,155,144,Medium
2025-06-28,Guntur,6,5,0,10,1237,849,349,High
2025-08-30,Nizamabad,9,5,1,14,810,433,370,High
2025-02-19,Hyderabad,8,2,0,11,924,553,203,High
2025-09-08,Kurnool,7,0,0,6,1443,990,585,High
2025-07-31,Kurnool,1,3,0,8,661,483,226,Low
2025-10-27,Guntur,17,0,0,7,948,536,323,Medium
2025-09-06,Guntur,14,5,0,5,874,564,469,Medium
2025-04-11,Visakhapatnam,23,4,0,10,764,465,209,Medium
2025-05-14,Secunderabad,0,2,0,13,302,133,93,Low
2025-04-11,Nellore,5,4,0,13,1065,526,278,Medium
2025-10-01,Kurnool,14,2,0,10,1238,782,678,Medium
2025-02-04,Nizamabad,23,1,0,8,1039,663,457,Medium
2025-02-11,Nizamabad,23,1,0,5,452,224,153,Low
2025-10-28,Hyderabad,17,1,0,14,701,496,255,High
2025-07-30,Hyderabad,14,2,0,4,1138,565,333,Medium
2025-11-02,Vijayawada,12,6,0,4,248,111,128,Low
2025-07-30,Secunderabad,5,2,0,7,211,91,105,Low
2025-10-03,Secunderabad,23,4,0,11,354,214,169,Low
2025-03-30,Warangal,20,6,0,2,263,165,81,Medium
2025-06-30,Hyderabad,19,0,0,5,363,225,188,Medium
2025-04-26,Guntur,22,5,0,3,1045,428,253,Medium
2025-04-24,Vijayawada,22,3,0,8,1103,536,346,Medium
2025-03-25,Tirupati,12,1,0,7,360,148,100,Low
2025-03-22,Guntur,18,5,0,5,147,103,86,Medium
2025-02-28,Tirupati,18,4,0,12,1053,699,466,High
2025-06-19,Vijayawada,9,3,1,10,950,569,459,High
2025-06-23,Warangal,18,0,0,2,281,170,89,Low
2025-09-11,Nellore,11,3,1,14,495,325,116,Medium
2025-11-05,Kurnool,17,2,0,13,501,399,269,Medium
2025-11-22,Tirupati,20,5,0,13,1241,789,734,High
2025-10-13,Kurnool,18,0,0,14,1168,494,438,High
2025-09-03,Vijayawada,9,2,0,14,1100,599,612,High
2025-01-18,Nizamabad,0,5,0,10,734,340,329,Medium
2025-08-20,Kurnool,6,2,0,4,738,544,168,Low
2025-07-01,Nellore,13,1,0,7,353,170,204,Low
2025-05-30,Guntur,18,4,0,12,669,337,243,High
2025-08-13,Guntur,22,2,0,7,1241,647,574,Medium
2025-08-06,Vijayawada,12,2,0,8,1407,665,751,Medium
2025-07-03,Vijayawada,15,3,0,8,272,150,109,Low
2025-02-22,Guntur,1,5,0,12,649,459,205,Medium
2025-04-05,Nellore,19,5,0,7,1106,806,551,High
2025-08-16,Nellore,12,5,0,6,872,408,450,Medium
2025-09-16,Guntur,0,1,0,3,977,703,464,Low
2025-05-14,Hyderabad,0,2,0,3,797,372,370,Low
2025-09-25,Warangal,3,3,0,13,933,453,263,Medium
2025-01-10,Visakhapatnam,18,4,0,7,1341,543,695,High
2025-08-31,Guntur,22,6,0,8,1369,1007,789,High
2025-01-31,Secunderabad,19,4,0,14,1253,844,454,High
2025-11-25,Hyderabad,6,1,0,10,1354,1051,533,Medium
2025-04-20,Nizamabad,16,6,1,8,611,256,348,Medium
2025-11-03,Hyderabad,23,0,0,5,967,756,307,Low
2025-10-11,Warangal,3,5,0,9,774,310,352,Medium
2025-11-10,Secunderabad,10,0,0,13,573,360,228,Medium
2025-03-20,Kurnool,17,3,0,7,519,384,208,Medium
2025-05-15,Nizamabad,4,3,0,14,683,354,138,Medium
2025-09-12,Hyderabad,9,4,0,8,1032,814,572,Medium
2025-03-22,Guntur,9,5,1,9,488,215,251,High
2025-01-15,Vijayawada,9,2,0,12,551,422,248,Medium
2025-12-17,Nellore,1,2,0,11,795,551,395,Medium
2025-06-10,Guntur,5,1,0,10,553,320,220,Low
2025-01-05,Guntur,14,6,0,3,701,535,220,Low
2025-03-28,Tirupati,23,4,0,3,605,313,324,Low
2025-08-20,Hyderabad,22,2,0,2,528,406,129,Low
2025-10-29,Nizamabad,0,2,1,11,240,128,53,Medium
2025-07-19,Nellore,3,5,0,3,479,283,115,Low
2025-07-29,Warangal,20,1,0,5,1321,974,711,High
2025-05-23,Hyderabad,4,4,0,2,1194,780,682,Low
2025-07-24,Warangal,13,3,1,5,1390,712,527,High
2025-05-23,Warangal,6,4,0,5,560,255,117,Low
2025-08-26,Nizamabad,6,1,1,7,264,121,54,Medium
2025-05-20,Nellore,0,1,0,10,941,516,457,Medium
2025-10-21,Warangal,7,1,0,14,585,343,161,Medium
2025-03-11,Guntur,9,1,0,9,353,188,190,Medium
2025-10-10,Nizamabad,4,4,0,14,207,97,78,Low
2025-05-21,Warangal,14,2,0,4,278,189,107,Low
2025-09-22,Visakhapatnam,8,0,0,14,250,168,106,Medium
2025-07-17,Tirupati,21,3,0,8,1269,874,323,High
2025-06-14,Secunderabad,11,5,0,5,212,152,121,Low
2025-06-11,Nizamabad,13,2,0,13,559,403,278,Medium
2025-07-16,Tirupati,23,2,0,11,1035,755,224,Medium
2025-06-29,Tirupati,13,6,1,9,996,494,303,High
2025-01-02,Vijayawada,5,3,0,8,887,402,374,Medium
2025-06-22,Kurnool,19,6,1,3,1078,592,597,High
2025-01-24,Kurnool,3,4,0,7,1485,1117,450,Medium
2025-12-19,Hyderabad,4,4,0,10,168,103,94,Low
2025-05-05,Warangal,18,0,0,4,1196,570,696,Medium
2025-08-15,Tirupati,17,4,0,8,1171,909,343,High
2025-05-18,Nellore,19,6,0,3,575,386,339,Medium
2025-06-09,Secunderabad,21,0,0,6,1059,763,604,Medium
2025-12-22,Visakhapatnam,17,0,0,9,398,247,227,Medium
2025-08-31,Warangal,16,6,0,14,410,264,192,Medium
2025-06-25,Visakhapatnam,2,2,0,13,1111,660,378,Medium
2025-04-16,Guntur,18,2,0,8,1242,760,429,High
2025-10-31,Warangal,6,4,0,3,1249,699,315,Medium
2025-11-24,Visakhapatnam,2,0,0,2,734,421,279,Low
2025-06-06,Visakhapatnam,9,4,0,8,845,627,448,Medium
2025-06-26,Kurnool,1,3,0,3,1253,751,652,Medium
2025-06-13,Tirupati,17,4,0,8,930,638,328,Medium
2025-05-20,Nellore,1,1,0,14,686,307,410,Medium
2025-06-16,Nizamabad,18,0,0,7,241,136,111,Medium
2025-04-18,Secunderabad,9,4,0,4,604,245,158,Medium
2025-08-02,Nellore,13,5,0,9,1095,863,318,Medium
