train_id,train_name,source,destination,distance_km,scheduled_departure,weather,temperature,rainfall,station_delay,previous_delay,delay_minutes
TRN5356,Duronto Express,Hyderabad,Vijayawada,269,14:00,Clear,32,16.98,1.84,10.18,11.94
TRN5357,Jan Shatabdi,Kurnool,Hyderabad,657,07:00,Clear,22,21.6,0.58,5.5,24.72
TRN5358,Shatabdi Express,Vijayawada,Visakhapatnam,476,18:00,Clear,24,39.66,9.72,0.0,18.37
TRN5359,Superfast Express,Hyderabad,Warangal,109,01:00,Clear,33,69.46,4.87,12.64,10.21
TRN5360,Intercity Express,Hyderabad,Warangal,194,01:00,Clear,38,47.66,3.72,11.13,10.69
TRN5361,Vande Bharat,Kurnool,Hyderabad,398,20:00,Cloudy,38,32.33,1.62,13.53,20.87
TRN5362,Jan Shatabdi,Guntur,Tirupati,330,21:00,Rain,27,19.97,7.66,0.0,22.15
TRN5363,Superfast Express,Secunderabad,Nizamabad,588,07:00,Fog,34,28.47,0.0,2.12,15.6
TRN5364,Vande Bharat,Kurnool,Hyderabad,548,03:00,Clear,23,18.01,11.6,0.0,13.74
TRN5365,Deccan Express,Secunderabad,Nizamabad,461,15:00,Clear,28,17.06,2.76,7.35,13.28
TRN5366,Jan Shatabdi,Vijayawada,Visakhapatnam,689,22:00,Fog,37,58.24,3.68,9.58,23.25
TRN5367,Jan Shatabdi,Hyderabad,Vijayawada,297,01:00,Clear,26,32.14,7.1,9.73,15.1
TRN5368,Jan Shatabdi,Vijayawada,Visakhapatnam,451,06:00,Rain,33,76.61,5.08,0.0,18.72
TRN5369,Rajdhani Express,Hyderabad,Warangal,285,05:00,Clear,39,73.4,1.59,20.62,8.0
TRN5370,Superfast Express,Hyderabad,Warangal,466,13:00,Clear,28,41.91,5.62,11.52,12.01
TRN5371,Rajdhani Express,Guntur,Tirupati,688,01:00,Fog,36,52.76,5.48,13.51,26.44
TRN5372,Shatabdi Express,Guntur,Tirupati,358,05:00,Clear,27,28.62,9.8,4.8,12.03
TRN5373,Duronto Express,Hyderabad,Warangal,193,21:00,Clear,26,10.24,5.05,7.71,15.49
TRN5374,Shatabdi Express,Hyderabad,Warangal,285,20:00,Clear,27,35.58,5.66,8.89,21.84
TRN5375,Vande Bharat,Vijayawada,Visakhapatnam,101,16:00,Cloudy,35,43.5,1.99,3.84,2.39
TRN5376,Superfast Express,Vijayawada,Visakhapatnam,120,13:00,Cloudy,37,11.95,6.75,8.09,12.54
TRN5377,Rajdhani Express,Hyderabad,Warangal,354,05:00,Cloudy,31,65.69,18.64,14.29,21.76
TRN5378,Jan Shatabdi,Secunderabad,Nizamabad,491,07:00,Cloudy,36,28.51,5.89,3.36,19.53
TRN5379,Duronto Express,Guntur,Tirupati,464,17:00,Clear,25,40.88,3.69,0.0,12.93
TRN5380,Rajdhani Express,Guntur,Tirupati,231,12:00,Heavy Rain,38,66.25,0.0,8.68,24.75
TRN5381,Garib Rath,Hyderabad,Vijayawada,274,21:00,Fog,36,55.47,2.42,0.0,22.63
TRN5382,Duronto Express,Nellore,Chennai,486,00:00,Clear,32,9.84,3.4,9.37,8.36
TRN5383,Rajdhani Express,Secunderabad,Nizamabad,574,17:00,Cloudy,31,43.61,0.6,10.09,16.77
TRN5384,Vande Bharat,Nellore,Chennai,136,05:00,Clear,34,54.47,4.7,10.45,12.56
TRN5385,Deccan Express,Kurnool,Hyderabad,136,15:00,Heavy Rain,26,30.94,1.08,5.17,18.91
TRN5386,Duronto Express,Secunderabad,Nizamabad,211,04:00,Clear,30,61.46,4.8,10.84,13.26
TRN5387,Superfast Express,Vijayawada,Visakhapatnam,590,06:00,Clear,41,59.13,0.0,4.28,4.51
TRN5388,Shatabdi Express,Nellore,Chennai,130,22:00,Clear,25,60.91,3.36,6.77,5.08
TRN5389,Shatabdi Express,Nellore,Chennai,211,12:00,Clear,32,63.34,0.49,5.39,8.04
TRN5390,Jan Shatabdi,Hyderabad,Vijayawada,670,15:00,Cloudy,36,28.69,0.02,9.36,14.44
TRN5391,Superfast Express,Vijayawada,Visakhapatnam,205,10:00,Cloudy,27,52.27,3.75,3.64,9.5
TRN5392,Vande Bharat,Secunderabad,Nizamabad,95,04:00,Heavy Rain,25,61.2,5.29,0.0,17.85
TRN5393,Garib Rath,Hyderabad,Warangal,356,08:00,Cloudy,24,67.82,2.72,4.5,18.04
TRN5394,Superfast Express,Vijayawada,Visakhapatnam,249,08:00,Heavy Rain,25,37.42,9.01,0.0,37.47
TRN5395,Jan Shatabdi,Hyderabad,Warangal,506,10:00,Cloudy,29,17.65,11.05,7.78,26.16
TRN5396,Shatabdi Express,Guntur,Tirupati,199,14:00,Clear,36,40.58,12.66,13.92,21.39
TRN5397,Duronto Express,Secunderabad,Nizamabad,517,09:00,Clear,21,4.72,7.47,5.71,22.84
TRN5398,Vande Bharat,Nellore,Chennai,246,13:00,Cloudy,23,42.92,4.15,5.68,10.77
TRN5399,Superfast Express,Kurnool,Hyderabad,159,17:00,Heavy Rain,26,2.25,10.35,4.69,27.89
TRN5400,Krishna Express,Kurnool,Hyderabad,661,03:00,Clear,41,25.37,6.76,0.0,10.34
TRN5401,Duronto Express,Nellore,Chennai,254,03:00,Clear,27,59.87,2.07,0.15,0.73
TRN5402,Garib Rath,Nellore,Chennai,251,06:00,Clear,32,35.67,8.16,19.26,22.29
TRN5403,Superfast Express,Kurnool,Hyderabad,453,23:00,Fog,29,44.85,2.01,6.17,23.33
TRN5404,Jan Shatabdi,Nellore,Chennai,618,09:00,Cloudy,19,53.39,0.2,13.42,22.11
TRN5405,Shatabdi Express,Kurnool,Hyderabad,120,12:00,Cloudy,22,18.27,0.0,0.0,0.0
TRN5406,Garib Rath,Hyderabad,Vijayawada,107,22:00,Clear,20,79.05,6.25,2.21,13.01
TRN5407,Shatabdi Express,Hyderabad,Warangal,625,07:00,Heavy Rain,41,77.39,0.83,11.14,29.11
TRN5408,Shatabdi Express,Nellore,Chennai,643,22:00,Heavy Rain,19,54.01,4.79,10.57,20.18
TRN5409,Garib Rath,Vijayawada,Visakhapatnam,282,04:00,Rain,39,55.09,7.67,22.44,27.13
TRN5410,Jan Shatabdi,Nellore,Chennai,205,23:00,Clear,30,7.66,4.97,11.92,12.39
TRN5411,Duronto Express,Kurnool,Hyderabad,144,18:00,Fog,32,14.45,11.61,7.89,29.97
TRN5412,Intercity Express,Hyderabad,Vijayawada,285,12:00,Fog,27,60.28,8.33,13.49,23.47
TRN5413,Deccan Express,Vijayawada,Visakhapatnam,523,21:00,Clear,19,67.74,12.8,3.42,26.37
TRN5414,Superfast Express,Vijayawada,Visakhapatnam,272,20:00,Clear,38,17.83,5.18,14.05,21.2
TRN5415,Superfast Express,Hyderabad,Warangal,262,15:00,Heavy Rain,19,1.06,9.52,0.0,26.91
TRN5416,Krishna Express,Secunderabad,Nizamabad,167,19:00,Cloudy,32,1.1,9.48,9.31,21.8
TRN5417,Jan Shatabdi,Kurnool,Hyderabad,285,08:00,Clear,34,72.1,3.45,6.59,14.25
TRN5418,Deccan Express,Vijayawada,Visakhapatnam,652,06:00,Clear,21,36.84,5.78,19.17,11.19
TRN5419,Deccan Express,Nellore,Chennai,91,09:00,Clear,29,73.8,4.77,14.9,30.2
TRN5420,Intercity Express,Guntur,Tirupati,444,11:00,Clear,28,23.07,12.57,6.51,18.14
TRN5421,Jan Shatabdi,Guntur,Tirupati,283,04:00,Cloudy,26,45.94,9.41,5.96,11.02
TRN5422,Jan Shatabdi,Nellore,Chennai,545,07:00,Clear,37,1.01,0.0,1.25,11.95
TRN5423,Jan Shatabdi,Hyderabad,Warangal,419,00:00,Clear,31,57.17,4.72,11.12,11.66
TRN5424,Shatabdi Express,Hyderabad,Warangal,649,23:00,Cloudy,21,72.36,4.61,18.56,22.73
TRN5425,Intercity Express,Guntur,Tirupati,516,20:00,Cloudy,22,15.27,6.05,6.89,17.71
TRN5426,Garib Rath,Vijayawada,Visakhapatnam,377,00:00,Clear,33,73.59,4.68,1.78,9.75
TRN5427,Shatabdi Express,Nellore,Chennai,427,21:00,Cloudy,22,16.9,3.89,4.51,18.56
TRN5428,Deccan Express,Guntur,Tirupati,442,18:00,Clear,21,70.49,9.4,8.06,20.66
TRN5429,Intercity Express,Hyderabad,Vijayawada,260,02:00,Clear,37,6.97,6.68,10.53,14.84
TRN5430,Intercity Express,Hyderabad,Warangal,423,13:00,Cloudy,27,48.94,4.54,13.4,11.48
TRN5431,Jan Shatabdi,Kurnool,Hyderabad,633,02:00,Clear,37,10.11,6.05,21.2,17.51
TRN5432,Krishna Express,Vijayawada,Visakhapatnam,500,17:00,Clear,30,10.57,2.72,5.25,19.46
TRN5433,Garib Rath,Kurnool,Hyderabad,611,22:00,Clear,28,40.39,9.3,19.91,18.33
TRN5434,Intercity Express,Kurnool,Hyderabad,584,16:00,Heavy Rain,30,13.94,7.58,18.61,35.87
TRN5435,Intercity Express,Vijayawada,Visakhapatnam,300,09:00,Rain,39,77.74,2.0,14.7,24.78
TRN5436,Deccan Express,Secunderabad,Nizamabad,221,11:00,Clear,29,30.87,0.0,15.09,10.93
TRN5437,Intercity Express,Hyderabad,Vijayawada,635,10:00,Cloudy,33,49.08,0.0,6.87,20.21
TRN5438,Vande Bharat,Vijayawada,Visakhapatnam,425,17:00,Clear,22,48.22,5.77,24.06,30.06
TRN5439,Duronto Express,Nellore,Chennai,255,01:00,Cloudy,29,54.26,5.74,3.04,15.66
TRN5440,Krishna Express,Secunderabad,Nizamabad,297,14:00,Fog,38,54.74,9.99,9.59,22.67
TRN5441,Garib Rath,Nellore,Chennai,167,12:00,Clear,40,67.96,13.29,4.18,12.86
TRN5442,Superfast Express,Hyderabad,Vijayawada,465,16:00,Cloudy,24,50.58,5.63,8.23,0.0
TRN5443,Jan Shatabdi,Vijayawada,Visakhapatnam,681,01:00,Fog,31,49.35,3.97,14.94,27.43
TRN5444,Garib Rath,Vijayawada,Visakhapatnam,280,19:00,Cloudy,41,43.2,3.18,5.74,13.45
TRN5445,Intercity Express,Hyderabad,Vijayawada,395,07:00,Clear,22,75.24,2.44,10.95,18.67
TRN5446,Deccan Express,Secunderabad,Nizamabad,176,10:00,Cloudy,26,78.33,7.01,2.73,22.54
TRN5447,Krishna Express,Kurnool,Hyderabad,490,21:00,Clear,37,6.1,0.0,4.17,14.24
TRN5448,Jan Shatabdi,Vijayawada,Visakhapatnam,512,15:00,Cloudy,25,24.05,7.98,5.75,23.26
TRN5449,Intercity Express,Vijayawada,Visakhapatnam,233,17:00,Rain,25,8.07,6.05,17.95,25.48
TRN5450,Garib Rath,Hyderabad,Vijayawada,137,17:00,Clear,35,11.4,0.0,19.34,12.04
TRN5451,Deccan Express,Hyderabad,Warangal,423,02:00,Clear,33,14.72,9.37,4.81,16.15
TRN5452,Krishna Express,Hyderabad,Warangal,386,14:00,Heavy Rain,22,68.0,5.58,4.07,29.75
TRN5453,Garib Rath,Secunderabad,Nizamabad,377,21:00,Clear,31,4.34,0.0,12.7,16.28
TRN5454,Vande Bharat,Kurnool,Hyderabad,518,21:00,Clear,32,40.68,1.9,27.13,28.14
TRN5455,Vande Bharat,Hyderabad,Warangal,218,23:00,Rain,19,71.59,4.54,23.12,22.11
TRN5456,Vande Bharat,Guntur,Tirupati,371,18:00,Heavy Rain,41,77.66,0.0,0.0,19.02
TRN5457,Garib Rath,Guntur,Tirupati,302,22:00,Rain,35,69.23,11.54,0.13,31.18
TRN5458,Garib Rath,Secunderabad,Nizamabad,232,10:00,Fog,38,70.52,1.48,7.62,24.05
TRN5459,Krishna Express,Kurnool,Hyderabad,641,05:00,Clear,30,0.99,5.15,14.55,14.1
TRN5460,Jan Shatabdi,Kurnool,Hyderabad,470,12:00,Cloudy,24,26.29,5.51,13.53,18.47
TRN5461,Krishna Express,Hyderabad,Vijayawada,387,15:00,Clear,18,56.7,1.49,9.53,11.55
TRN5462,Jan Shatabdi,Vijayawada,Visakhapatnam,616,17:00,Clear,26,6.29,0.0,9.04,22.44
TRN5463,Intercity Express,Secunderabad,Nizamabad,83,23:00,Heavy Rain,18,59.37,2.25,5.5,20.87
TRN5464,Deccan Express,Hyderabad,Vijayawada,151,21:00,Rain,29,50.32,5.6,10.4,20.02
TRN5465,Superfast Express,Kurnool,Hyderabad,135,20:00,Rain,29,64.36,0.0,7.91,19.96
TRN5466,Krishna Express,Hyderabad,Warangal,344,14:00,Heavy Rain,20,21.29,7.55,6.15,32.1
TRN5467,Intercity Express,Hyderabad,Vijayawada,106,21:00,Clear,23,28.27,5.66,0.08,16.69
TRN5468,Superfast Express,Guntur,Tirupati,374,16:00,Clear,37,26.18,6.37,12.91,16.17
TRN5469,Rajdhani Express,Kurnool,Hyderabad,589,22:00,Heavy Rain,24,48.79,1.3,10.91,19.01
TRN5470,Duronto Express,Nellore,Chennai,96,17:00,Clear,28,55.03,3.87,4.89,14.74
TRN5471,Rajdhani Express,Secunderabad,Nizamabad,240,14:00,Clear,23,52.61,0.0,7.41,11.18
TRN5472,Superfast Express,Kurnool,Hyderabad,153,22:00,Rain,35,6.35,4.13,18.33,14.85
TRN5473,Jan Shatabdi,Vijayawada,Visakhapatnam,555,20:00,Clear,25,65.0,8.67,0.0,14.24
TRN5474,Deccan Express,Nellore,Chennai,404,21:00,Clear,26,9.01,5.85,8.92,22.82
TRN5475,Vande Bharat,Nellore,Chennai,160,22:00,Clear,22,29.32,3.51,0.0,6.82
TRN5476,Jan Shatabdi,Kurnool,Hyderabad,678,22:00,Cloudy,22,12.26,6.53,11.14,17.75
TRN5477,Krishna Express,Secunderabad,Nizamabad,278,23:00,Clear,39,37.83,6.47,6.54,12.52
TRN5478,Intercity Express,Guntur,Tirupati,516,14:00,Cloudy,33,12.12,0.0,9.66,13.47
TRN5479,Superfast Express,Nellore,Chennai,420,04:00,Rain,37,17.41,6.47,4.87,18.51
TRN5480,Rajdhani Express,Nellore,Chennai,593,15:00,Rain,39,39.93,1.1,20.0,22.59
TRN5481,Vande Bharat,Guntur,Tirupati,240,09:00,Heavy Rain,21,70.79,2.99,1.8,30.2
TRN5482,Deccan Express,Hyderabad,Vijayawada,247,10:00,Clear,31,73.09,4.46,9.67,14.85
TRN5483,Duronto Express,Hyderabad,Vijayawada,326,11:00,Cloudy,28,69.67,4.9,11.06,18.55
TRN5484,Superfast Express,Guntur,Tirupati,576,01:00,Clear,30,58.39,1.98,10.77,13.85
TRN5485,Intercity Express,Secunderabad,Nizamabad,270,13:00,Cloudy,29,2.88,0.0,5.62,4.06
TRN5486,Garib Rath,Hyderabad,Vijayawada,492,04:00,Clear,32,69.3,5.39,8.61,10.81
TRN5487,Garib Rath,Kurnool,Hyderabad,260,16:00,Clear,30,63.05,0.82,13.43,9.86
TRN5488,Rajdhani Express,Nellore,Chennai,110,04:00,Clear,36,2.16,1.01,14.8,16.28
TRN5489,Vande Bharat,Vijayawada,Visakhapatnam,557,22:00,Clear,20,3.11,6.24,0.44,16.97
TRN5490,Superfast Express,Secunderabad,Nizamabad,425,23:00,Clear,26,27.14,0.0,12.36,8.82
TRN5491,Krishna Express,Hyderabad,Warangal,537,18:00,Clear,26,23.02,7.95,0.0,21.15
TRN5492,Intercity Express,Hyderabad,Warangal,467,22:00,Clear,30,10.29,6.37,0.0,10.89
TRN5493,Intercity Express,Vijayawada,Visakhapatnam,630,09:00,Cloudy,32,0.25,4.33,7.16,27.44
TRN5494,Duronto Express,Hyderabad,Warangal,207,08:00,Clear,36,37.78,6.62,0.0,16.78
TRN5495,Superfast Express,Vijayawada,Visakhapatnam,338,02:00,Clear,29,10.61,6.11,9.45,14.8
TRN5496,Superfast Express,Vijayawada,Visakhapatnam,631,06:00,Cloudy,34,29.86,8.63,0.0,18.94
TRN5497,Rajdhani Express,Secunderabad,Nizamabad,506,10:00,Clear,19,29.98,5.78,9.98,25.9
TRN5498,Rajdhani Express,Secunderabad,Nizamabad,241,01:00,Fog,33,73.56,10.05,16.03,26.3
TRN5499,Intercity Express,Kurnool,Hyderabad,197,20:00,Cloudy,26,62.39,5.29,7.42,17.69
TRN5500,Shatabdi Express,Nellore,Chennai,201,11:00,Clear,36,29.58,6.25,23.83,21.46
TRN5501,Intercity Express,Nellore,Chennai,484,17:00,Clear,28,26.38,1.66,7.22,14.18
TRN5502,Jan Shatabdi,Vijayawada,Visakhapatnam,504,02:00,Cloudy,23,5.78,5.73,7.09,27.16
TRN5503,Intercity Express,Kurnool,Hyderabad,457,04:00,Rain,25,6.75,7.6,12.86,29.2
TRN5504,Krishna Express,Kurnool,Hyderabad,476,04:00,Clear,35,17.36,3.6,0.49,3.49
TRN5505,Vande Bharat,Hyderabad,Warangal,551,12:00,Clear,41,13.88,0.0,9.17,11.07
TRN5506,Duronto Express,Hyderabad,Vijayawada,638,23:00,Clear,33,28.84,4.08,2.13,15.34
TRN5507,Deccan Express,Nellore,Chennai,217,21:00,Heavy Rain,34,71.74,3.67,17.27,36.67
TRN5508,Rajdhani Express,Hyderabad,Vijayawada,389,03:00,Rain,23,69.33,2.43,0.3,15.48
TRN5509,Superfast Express,Secunderabad,Nizamabad,276,00:00,Cloudy,21,6.59,7.08,0.0,7.98
TRN5510,Superfast Express,Secunderabad,Nizamabad,468,05:00,Cloudy,25,69.98,0.0,15.37,9.45
TRN5511,Garib Rath,Hyderabad,Warangal,600,11:00,Clear,25,23.28,7.68,11.97,19.59
TRN5512,Garib Rath,Secunderabad,Nizamabad,209,06:00,Rain,29,10.45,6.74,11.6,17.39
TRN5513,Garib Rath,Kurnool,Hyderabad,332,07:00,Clear,36,65.32,7.28,4.6,15.79
TRN5514,Krishna Express,Secunderabad,Nizamabad,431,20:00,Clear,38,74.04,7.61,8.09,18.41
TRN5515,Jan Shatabdi,Kurnool,Hyderabad,696,01:00,Cloudy,23,42.25,1.94,4.7,12.9
TRN5516,Deccan Express,Secunderabad,Nizamabad,210,21:00,Cloudy,19,4.76,5.89,8.98,20.75
TRN5517,Garib Rath,Vijayawada,Visakhapatnam,227,05:00,Clear,25,30.63,2.93,3.14,4.95
TRN5518,Shatabdi Express,Guntur,Tirupati,232,04:00,Clear,21,45.04,6.27,18.26,12.2
TRN5519,Vande Bharat,Hyderabad,Warangal,321,15:00,Fog,28,25.01,8.46,13.28,24.27
TRN5520,Jan Shatabdi,Hyderabad,Warangal,397,10:00,Clear,26,39.01,3.98,9.19,20.84
TRN5521,Superfast Express,Hyderabad,Warangal,98,22:00,Clear,21,25.63,17.75,0.0,22.63
TRN5522,Shatabdi Express,Nellore,Chennai,365,03:00,Clear,30,41.42,6.09,8.52,11.45
TRN5523,Garib Rath,Guntur,Tirupati,490,05:00,Clear,26,28.07,8.64,15.93,15.29
TRN5524,Intercity Express,Vijayawada,Visakhapatnam,384,17:00,Clear,24,6.99,8.64,2.6,24.95
TRN5525,Superfast Express,Nellore,Chennai,430,05:00,Fog,40,63.94,4.5,6.23,23.55
TRN5526,Garib Rath,Nellore,Chennai,138,13:00,Clear,37,33.07,1.56,6.16,5.5
TRN5527,Shatabdi Express,Nellore,Chennai,343,18:00,Clear,18,41.61,2.18,6.69,16.9
TRN5528,Duronto Express,Hyderabad,Warangal,400,01:00,Clear,22,55.93,8.38,8.16,24.96
TRN5529,Shatabdi Express,Vijayawada,Visakhapatnam,632,00:00,Rain,38,6.2,4.01,11.6,23.3
TRN5530,Duronto Express,Nellore,Chennai,242,06:00,Cloudy,30,79.93,2.16,0.0,1.86
TRN5531,Rajdhani Express,Hyderabad,Warangal,140,03:00,Clear,30,6.81,5.87,18.75,15.0
TRN5532,Krishna Express,Hyderabad,Warangal,503,06:00,Clear,22,48.66,5.4,2.28,16.86
TRN5533,Garib Rath,Hyderabad,Vijayawada,458,05:00,Clear,29,26.11,3.87,18.94,14.17
TRN5534,Intercity Express,Hyderabad,Warangal,99,15:00,Heavy Rain,29,4.02,3.76,15.89,27.55
TRN5535,Rajdhani Express,Vijayawada,Visakhapatnam,625,00:00,Clear,41,51.5,0.0,5.74,11.77
TRN5536,Rajdhani Express,Kurnool,Hyderabad,403,23:00,Rain,26,63.08,0.0,6.48,13.89
TRN5537,Deccan Express,Guntur,Tirupati,157,11:00,Clear,21,14.4,3.43,4.5,14.37
TRN5538,Superfast Express,Guntur,Tirupati,697,01:00,Cloudy,33,79.08,7.09,5.39,18.85
TRN5539,Superfast Express,Hyderabad,Warangal,226,04:00,Fog,38,27.32,7.95,8.19,24.42
TRN5540,Deccan Express,Hyderabad,Warangal,613,20:00,Cloudy,23,64.7,8.78,7.03,19.73
TRN5541,Shatabdi Express,Kurnool,Hyderabad,213,10:00,Clear,18,29.89,1.1,12.78,24.77
TRN5542,Vande Bharat,Hyderabad,Warangal,298,23:00,Clear,40,45.38,0.0,21.39,16.3
TRN5543,Intercity Express,Vijayawada,Visakhapatnam,649,15:00,Cloudy,18,61.49,0.87,10.95,12.87
TRN5544,Intercity Express,Secunderabad,Nizamabad,387,02:00,Clear,33,44.28,7.73,2.25,14.88
TRN5545,Deccan Express,Hyderabad,Vijayawada,315,00:00,Clear,24,10.64,13.99,10.25,20.05
TRN5546,Intercity Express,Nellore,Chennai,558,04:00,Clear,20,50.86,7.14,0.0,5.73
TRN5547,Garib Rath,Vijayawada,Visakhapatnam,482,00:00,Cloudy,30,61.03,14.21,15.54,23.84
TRN5548,Deccan Express,Kurnool,Hyderabad,648,06:00,Fog,37,64.87,5.98,11.65,27.43
TRN5549,Deccan Express,Hyderabad,Warangal,679,15:00,Cloudy,28,78.64,1.03,7.88,17.73
TRN5550,Vande Bharat,Kurnool,Hyderabad,123,18:00,Clear,26,37.6,8.39,2.18,9.86
TRN5551,Krishna Express,Guntur,Tirupati,313,07:00,Clear,37,34.13,11.33,0.0,23.75
TRN5552,Rajdhani Express,Nellore,Chennai,349,21:00,Clear,19,6.4,8.38,34.09,34.6
TRN5553,Garib Rath,Secunderabad,Nizamabad,506,19:00,Cloudy,30,7.08,8.82,7.8,21.97
TRN5554,Superfast Express,Vijayawada,Visakhapatnam,693,04:00,Clear,19,26.64,4.69,3.72,12.02
TRN5555,Superfast Express,Secunderabad,Nizamabad,328,13:00,Cloudy,30,59.85,11.56,0.0,15.02
TRN5556,Shatabdi Express,Hyderabad,Vijayawada,583,21:00,Clear,27,13.53,6.81,0.0,27.71
TRN5557,Shatabdi Express,Kurnool,Hyderabad,196,21:00,Rain,21,37.63,0.0,17.61,19.46
TRN5558,Superfast Express,Kurnool,Hyderabad,491,13:00,Rain,37,16.45,8.59,10.66,22.6
TRN5559,Garib Rath,Hyderabad,Vijayawada,329,13:00,Heavy Rain,35,24.09,7.35,0.0,32.67
TRN5560,Jan Shatabdi,Vijayawada,Visakhapatnam,524,03:00,Rain,25,79.76,11.06,2.79,18.29
TRN5561,Duronto Express,Vijayawada,Visakhapatnam,141,07:00,Clear,29,33.83,8.93,0.0,15.81
TRN5562,Vande Bharat,Secunderabad,Nizamabad,249,18:00,Clear,28,47.84,0.0,12.66,12.31
TRN5563,Rajdhani Express,Kurnool,Hyderabad,634,04:00,Cloudy,35,73.17,4.78,7.26,12.37
TRN5564,Garib Rath,Guntur,Tirupati,579,06:00,Clear,39,14.48,2.69,2.86,8.44
TRN5565,Deccan Express,Nellore,Chennai,411,03:00,Heavy Rain,33,10.86,3.11,7.28,30.57
TRN5566,Jan Shatabdi,Hyderabad,Warangal,453,11:00,Cloudy,18,61.71,0.0,8.38,8.98
TRN5567,Garib Rath,Guntur,Tirupati,465,13:00,Clear,31,3.05,10.75,5.94,22.07
TRN5568,Jan Shatabdi,Nellore,Chennai,220,12:00,Clear,38,4.05,4.7,12.59,17.05
TRN5569,Shatabdi Express,Nellore,Chennai,650,05:00,Clear,19,17.43,5.2,3.88,10.25
TRN5570,Rajdhani Express,Nellore,Chennai,128,04:00,Clear,31,12.0,2.8,6.25,4.44
TRN5571,Krishna Express,Hyderabad,Vijayawada,263,18:00,Fog,22,58.13,4.52,0.11,15.43
TRN5572,Shatabdi Express,Hyderabad,Vijayawada,226,09:00,Clear,25,25.81,5.14,0.0,15.72
TRN5573,Superfast Express,Guntur,Tirupati,604,05:00,Heavy Rain,19,48.82,3.28,0.78,28.58
TRN5574,Jan Shatabdi,Guntur,Tirupati,476,00:00,Cloudy,25,8.69,15.57,20.94,32.71
TRN5575,Duronto Express,Kurnool,Hyderabad,468,20:00,Clear,35,31.77,0.0,16.07,19.84
TRN5576,Krishna Express,Kurnool,Hyderabad,194,21:00,Cloudy,22,73.71,6.43,17.39,29.75
TRN5577,Jan Shatabdi,Guntur,Tirupati,643,20:00,Clear,33,56.23,4.87,11.05,22.29
TRN5578,Intercity Express,Vijayawada,Visakhapatnam,447,14:00,Rain,18,77.71,12.17,10.75,27.26
TRN5579,Superfast Express,Hyderabad,Warangal,516,22:00,Rain,28,50.46,2.28,11.8,18.04
TRN5580,Vande Bharat,Hyderabad,Vijayawada,153,01:00,Clear,21,66.43,5.67,10.88,5.19
TRN5581,Duronto Express,Secunderabad,Nizamabad,282,18:00,Clear,20,51.14,1.72,3.84,17.35
TRN5582,Superfast Express,Hyderabad,Vijayawada,162,22:00,Fog,34,24.38,8.47,7.48,22.7
TRN5583,Superfast Express,Secunderabad,Nizamabad,157,23:00,Clear,22,78.69,3.61,23.57,21.67
TRN5584,Garib Rath,Guntur,Tirupati,410,20:00,Rain,41,47.28,5.57,0.0,20.43
TRN5585,Garib Rath,Guntur,Tirupati,585,05:00,Fog,41,69.24,2.19,15.02,23.5
TRN5586,Duronto Express,Vijayawada,Visakhapatnam,259,19:00,Rain,22,71.14,5.14,0.99,19.88
TRN5587,Krishna Express,Vijayawada,Visakhapatnam,145,13:00,Clear,22,10.83,10.1,18.88,17.41
TRN5588,Intercity Express,Secunderabad,Nizamabad,101,01:00,Fog,22,43.01,2.32,7.59,10.13
TRN5589,Deccan Express,Kurnool,Hyderabad,670,01:00,Rain,37,15.83,12.58,5.36,26.41
TRN5590,Vande Bharat,Secunderabad,Nizamabad,411,11:00,Clear,25,62.27,2.0,7.88,7.4
TRN5591,Krishna Express,Kurnool,Hyderabad,487,08:00,Clear,25,13.75,5.0,2.66,27.24
TRN5592,Intercity Express,Vijayawada,Visakhapatnam,607,04:00,Clear,40,38.76,7.33,14.68,23.42
TRN5593,Intercity Express,Guntur,Tirupati,385,18:00,Rain,40,48.72,4.61,15.84,33.73
TRN5594,Garib Rath,Hyderabad,Vijayawada,488,13:00,Heavy Rain,25,27.66,9.71,7.5,29.16
TRN5595,Shatabdi Express,Guntur,Tirupati,674,16:00,Cloudy,20,31.22,7.16,13.97,22.75
TRN5596,Rajdhani Express,Kurnool,Hyderabad,479,15:00,Rain,31,19.09,1.47,8.08,13.18
TRN5597,Deccan Express,Hyderabad,Vijayawada,490,04:00,Clear,31,45.61,4.7,15.09,12.53
TRN5598,Krishna Express,Nellore,Chennai,549,20:00,Cloudy,18,4.1,2.13,8.68,23.65
TRN5599,Intercity Express,Hyderabad,Warangal,511,21:00,Rain,41,60.84,10.56,15.83,36.72
TRN5600,Jan Shatabdi,Guntur,Tirupati,119,22:00,Cloudy,27,17.13,8.22,10.24,9.78
TRN5601,Deccan Express,Nellore,Chennai,164,18:00,Rain,26,33.17,4.33,11.35,26.49
TRN5602,Vande Bharat,Hyderabad,Warangal,553,21:00,Clear,21,18.35,5.21,0.0,11.86
TRN5603,Rajdhani Express,Nellore,Chennai,342,18:00,Cloudy,40,36.25,13.32,6.23,31.77
TRN5604,Intercity Express,Hyderabad,Vijayawada,239,23:00,Cloudy,19,39.83,5.21,1.42,8.66
TRN5605,Duronto Express,Kurnool,Hyderabad,263,02:00,Cloudy,25,70.82,6.24,2.38,13.79
TRN5606,Superfast Express,Hyderabad,Vijayawada,230,21:00,Clear,27,2.23,0.0,5.22,14.72
